정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,lat,lon,수집일시,단축아이디,도시코드,도시명
JJB381103004,화동,1,N,,35.13646,128.09792,2021-09-16 5:02,3004,38030,진주시
JJB381103005,시쟁이,1,N,,35.12643,128.0978,2021-09-16 5:02,3005,38030,진주시
JJB381103006,시쟁이,1,N,,35.12625,128.09757,2021-09-16 5:02,3006,38030,진주시
JJB381103007,목과,1,N,,35.12168,128.09526,2021-09-16 5:02,3007,38030,진주시
JJB381103008,목과,1,N,,35.1217,128.09552,2021-09-16 5:02,3008,38030,진주시
JJB381103009,강서,1,N,,35.11545,128.09242,2021-09-16 5:02,3009,38030,진주시
JJB381103017,강주교회,1,N,,35.11245,128.09859,2021-09-16 5:02,3017,38030,진주시
JJB381103018,강주교회,1,N,,35.1125,128.09862,2021-09-16 5:02,3018,38030,진주시
JJB381103019,예상,1,N,,35.11007,128.10187,2021-09-16 5:02,3019,38030,진주시
JJB381103020,예상,1,N,,35.11024,128.10182,2021-09-16 5:02,3020,38030,진주시
JJB381103025,함촌삼거리,1,N,,35.1264,128.09021,2021-09-16 5:02,3025,38030,진주시
JJB381103027,함촌경로당,1,N,,35.12671,128.08538,2021-09-16 5:02,3027,38030,진주시
JJB381103028,함촌경로당,1,N,,35.12659,128.08534,2021-09-16 5:02,3028,38030,진주시
JJB381103029,심대,1,N,,35.13072,128.07635,2021-09-16 5:02,3029,38030,진주시
JJB381103032,매동,1,N,,35.13308,128.10931,2021-09-16 5:02,3032,38030,진주시
JJB381103033,매동,1,N,,35.13322,128.10927,2021-09-16 5:02,3033,38030,진주시
JJB381103036,이동,1,N,,35.12685,128.10913,2021-09-16 5:02,3036,38030,진주시
JJB381103037,소곡,1,N,,35.12174,128.12124,2021-09-16 5:02,3037,38030,진주시
JJB381103038,소곡삼거리,1,N,,35.12101,128.1288,2021-09-16 5:02,3038,38030,진주시
JJB381103039,소곡삼거리,1,N,,35.12119,128.12891,2021-09-16 5:02,3039,38030,진주시
JJB381103040,삼구,1,N,,35.12785,128.12905,2021-09-16 5:02,3040,38030,진주시
JJB381103041,삼웅,1,N,,35.13606,128.13324,2021-09-16 5:02,3041,38030,진주시
JJB381103042,고미사거리,1,N,,35.13788,128.13867,2021-09-16 5:02,3042,38030,진주시
JJB381103043,고미사거리,1,N,,35.13792,128.13851,2021-09-16 5:02,3043,38030,진주시
JJB381103044,봉동,1,N,,35.12578,128.14317,2021-09-16 5:02,3044,38030,진주시
JJB381103045,봉전입구,1,N,,35.11981,128.14144,2021-09-16 5:02,3045,38030,진주시
JJB381103046,봉전입구,1,N,,35.11974,128.1414,2021-09-16 5:02,3046,38030,진주시
JJB381103047,봉전,1,N,,35.11833,128.14786,2021-09-16 5:02,3047,38030,진주시
JJB381103048,봉전,1,N,,35.1183,128.1477,2021-09-16 5:02,3048,38030,진주시
JJB381103049,봉전경로회관,1,N,,35.118,128.15281,2021-09-16 5:02,3049,38030,진주시
JJB381103051,소곡교,1,N,,35.11626,128.13402,2021-09-16 5:02,3051,38030,진주시
JJB381103052,소곡교,1,N,,35.11614,128.13393,2021-09-16 5:02,3052,38030,진주시
JJB381103053,함촌,1,N,,35.12813,128.08951,2021-09-16 5:02,3053,38030,진주시
JJB381103055,심대,1,N,,35.1307,128.07623,2021-09-16 5:02,3055,38030,진주시
JJB381103056,매동입구,1,N,,35.13443,128.11402,2021-09-16 5:02,3056,38030,진주시
JJB381103058,이동,1,N,,35.12723,128.10911,2021-09-16 5:02,3058,38030,진주시
JJB381103059,소곡,1,N,,35.1218,128.1212,2021-09-16 5:02,3059,38030,진주시
JJB381239034,초전해모로4단지,1,Y,,35.21194,128.10796,2021-09-16 5:02,39034,38030,진주시
JJB381239035,초전해모로4단지,1,Y,,35.21061,128.10854,2021-09-16 5:02,39035,38030,진주시
JJB381239036,초전푸르지오,1,Y,,35.20815,128.1106,2021-09-16 5:02,39036,38030,진주시
JJB381239037,초전푸르지오,1,Y,,35.20806,128.11053,2021-09-16 5:02,39037,38030,진주시
JJB381239038,안락공원,1,Y,,35.20056,128.10305,2021-09-16 5:02,39038,38030,진주시
JJB381239039,안락공원입구,1,Y,,35.2019,128.10256,2021-09-16 5:02,39039,38030,진주시
JJB381239040,경남도로관리사업소진주지소,1,Y,,35.20888,128.11912,2021-09-16 5:02,39040,38030,진주시
JJB381239041,경남도로관리사업소진주지소,1,Y,,35.20881,128.11916,2021-09-16 5:02,39041,38030,진주시
JJB381239042,신동,1,Y,,35.19949,128.10621,2021-09-16 5:02,39042,38030,진주시
JJB381239043,신동,1,Y,,35.19927,128.10623,2021-09-16 5:02,39043,38030,진주시
JJB381239044,농산물도매시장/산업인력공단,1,Y,,35.2112,128.12446,2021-09-16 5:02,39044,38030,진주시
JJB381239045,농산물도매시장입구,1,Y,,35.21109,128.12546,2021-09-16 5:02,39045,38030,진주시
JJB381239046,부흥교차로,1,N,,35.21628,128.10927,2021-09-16 5:02,39046,38030,진주시
JJB381240001,하촌2,1,N,,35.213,128.09249,2021-09-16 5:02,40001,38030,진주시
JJB381240002,하촌2,1,N,,35.21289,128.09239,2021-09-16 5:02,40002,38030,진주시
JJB381240003,중촌,1,N,,35.21488,128.08158,2021-09-16 5:02,40003,38030,진주시
JJB381240004,중촌,1,N,,35.21479,128.08198,2021-09-16 5:02,40004,38030,진주시
JJB381241001,퀸즈웰가아파트,1,N,,35.16707,128.04971,2021-09-16 5:02,41001,38030,진주시
JJB381241002,퀸즈웰가아파트,1,N,,35.16718,128.04917,2021-09-16 5:02,41002,38030,진주시
JJB381241003,판문동행정복지센터,1,N,,35.16783,128.05255,2021-09-16 5:02,41003,38030,진주시
JJB381241004,판문동행정복지센터,1,N,,35.16766,128.05263,2021-09-16 5:02,41004,38030,진주시
JJB381241005,휴먼시아4단지/평거주공2단지,1,N,,35.16908,128.05557,2021-09-16 5:02,41005,38030,진주시
JJB381241006,휴먼시아4단지/평거주공2단지,1,N,,35.16912,128.05524,2021-09-16 5:02,41006,38030,진주시
JJB381241007,휴먼시아3단지/평거주공1단지,1,N,,35.1704,128.05775,2021-09-16 5:02,41007,38030,진주시
JJB381241008,휴먼시아3단지/평거주공1단지,1,N,,35.17106,128.05828,2021-09-16 5:02,41008,38030,진주시
JJB381241009,10호광장/한보하이타운아파트,1,N,,35.1725,128.05949,2021-09-16 5:02,41009,38030,진주시
JJB381241010,10호광장/들말한보아파트,1,N,,35.17364,128.06073,2021-09-16 5:02,41010,38030,진주시
JJB381241011,들말대경아파트,1,N,,35.17592,128.06252,2021-09-16 5:02,41011,38030,진주시
JJB381241012,들말대경아파트,1,N,,35.17563,128.06204,2021-09-16 5:02,41012,38030,진주시
JJB381241013,10호광장/GS마켓,1,N,,35.17222,128.06081,2021-09-16 5:02,41013,38030,진주시
JJB381241014,희망교/평거탑마트,1,N,,35.17162,128.06175,2021-09-16 5:02,41014,38030,진주시
JJB381241015,희망교/평거탑마트,1,N,,35.17081,128.06218,2021-09-16 5:02,41015,38030,진주시
JJB381241019,숯골입구,1,N,,35.17782,128.06278,2021-09-16 5:02,41019,38030,진주시
JJB381241020,어린이교통공원,1,N,,35.16234,128.03862,2021-09-16 5:02,41020,38030,진주시
JJB381241021,어린이교통공원,1,N,,35.16219,128.03866,2021-09-16 5:02,41021,38030,진주시
JJB381241026,신안우체국,1,Y,,35.17764,128.06769,2021-09-16 5:02,41026,38030,진주시
JJB381241027,신안우체국,1,Y,,35.17761,128.06747,2021-09-16 5:02,41027,38030,진주시
JJB381241028,진주제일중학교,1,Y,,35.17526,128.06592,2021-09-16 5:02,41028,38030,진주시
JJB381241029,진주제일중학교,1,Y,,35.17533,128.06579,2021-09-16 5:02,41029,38030,진주시
JJB381241030,들말한보공원,1,Y,,35.17214,128.06324,2021-09-16 5:02,41030,38030,진주시
JJB381241031,들말한보공원,1,Y,,35.1721,128.06342,2021-09-16 5:02,41031,38030,진주시
JJB381242001,신안주공아파트,1,N,,35.1782,128.06378,2021-09-16 5:02,42001,38030,진주시
JJB381242002,신안주공아파트,1,N,,35.17821,128.06405,2021-09-16 5:02,42002,38030,진주시
JJB381242003,법원/평거현대아파트,1,N,,35.18073,128.06571,2021-09-16 5:02,42003,38030,진주시
JJB381242004,법원/평거현대아파트,1,N,,35.18059,128.06586,2021-09-16 5:02,42004,38030,진주시
JJB381242005,신안초등학교/진주여자중학교,1,N,,35.18273,128.06746,2021-09-16 5:02,42005,38030,진주시
JJB381242006,신안초등학교/진주여자중학교,1,N,,35.18336,128.06767,2021-09-16 5:02,42006,38030,진주시
JJB381242007,진주교육대학교,1,N,,35.18633,128.06969,2021-09-16 5:02,42007,38030,진주시
JJB381242008,진주교육대학교,1,N,,35.18687,128.06976,2021-09-16 5:02,42008,38030,진주시
JJB381242011,한주파크맨션,1,N,,35.18108,128.07321,2021-09-16 5:02,42011,38030,진주시
JJB381242012,갑을가든,1,N,,35.18333,128.07444,2021-09-16 5:02,42012,38030,진주시
JJB381242017,평거현대1차아파트,1,N,,35.17926,128.0687,2021-09-16 5:02,42017,38030,진주시
JJB381242018,신안주공1차아파트,1,N,,35.17948,128.07133,2021-09-16 5:02,42018,38030,진주시
JJB381242021,KBS,1,N,,35.18548,128.07025,2021-09-16 5:02,42021,38030,진주시
JJB381242022,KBS,1,N,,35.18641,128.07066,2021-09-16 5:02,42022,38030,진주시
JJB381242023,신안학생체육관,1,N,,35.18813,128.06921,2021-09-16 5:02,42023,38030,진주시
JJB381242024,신안학생체육관,1,N,,35.18838,128.06919,2021-09-16 5:02,42024,38030,진주시
JJB381242025,신안공설운동장,1,N,,35.18779,128.06888,2021-09-16 5:02,42025,38030,진주시
JJB381242026,신안공설운동장,1,N,,35.18784,128.06958,2021-09-16 5:02,42026,38030,진주시
JJB381242027,진주여자중학교오거리/서부농협,1,N,,35.18688,128.06519,2021-09-16 5:02,42027,38030,진주시
JJB381242029,진주여자중학교오거리,1,N,,35.18702,128.06423,2021-09-16 5:02,42029,38030,진주시
JJB381242030,진주여자중학교오거리,1,N,,35.18714,128.06439,2021-09-16 5:02,42030,38030,진주시
JJB381242031,숯골입구,1,N,,35.17824,128.06222,2021-09-16 5:02,42031,38030,진주시
JJB381242032,신안빌라,1,N,,35.17859,128.06103,2021-09-16 5:02,42032,38030,진주시
JJB381242033,국제아파트,1,N,,35.18218,128.06326,2021-09-16 5:02,42033,38030,진주시
JJB381242034,국제아파트,1,N,,35.18279,128.06218,2021-09-16 5:02,42034,38030,진주시
JJB381242035,진주여자중학교입구,1,N,,35.18392,128.06375,2021-09-16 5:02,42035,38030,진주시
JJB381242040,신안현대아파트,1,N,,35.18498,128.0719,2021-09-16 5:02,42040,38030,진주시
JJB381242041,평거현대1차아파트,1,N,,35.17934,128.06894,2021-09-16 5:02,42041,38030,진주시
JJB381242044,한주파크맨션,1,Y,,35.18086,128.07294,2021-09-16 5:02,42044,38030,진주시
JJB381242045,갑을가든,1,Y,,35.18304,128.07411,2021-09-16 5:02,42045,38030,진주시
JJB381242046,신안흥한아파트,1,Y,,35.18054,128.07011,2021-09-16 5:02,42046,38030,진주시
JJB381242047,신안흥한아파트,1,Y,,35.18067,128.07008,2021-09-16 5:02,42047,38030,진주시
JJB381242048,신안주공1차아파트,1,Y,,35.17912,128.07171,2021-09-16 5:02,42048,38030,진주시
JJB381243001,북부치안센터,1,N,,35.19367,128.06594,2021-09-16 5:02,43001,38030,진주시
JJB381243002,못골,1,N,,35.20121,128.05573,2021-09-16 5:02,43002,38030,진주시
JJB381243003,못골,1,N,,35.20118,128.05551,2021-09-16 5:02,43003,38030,진주시
JJB381243004,각한,1,N,,35.20603,128.05522,2021-09-16 5:02,43004,38030,진주시
JJB381243005,유곡한보아파트,1,Y,,35.19363,128.06431,2021-09-16 5:02,43005,38030,진주시
JJB381244001,덕산아파트/대아중고등학교,1,N,,35.18826,128.05708,2021-09-16 5:02,44001,38030,진주시
JJB381244002,덕산아파트/대아중고등학교,1,N,,35.18773,128.05747,2021-09-16 5:02,44002,38030,진주시
JJB381103060,소곡주차장,1,N,,35.12168,128.12392,2021-09-16 5:02,3060,38030,진주시
JJB381103061,소곡주차장,1,N,,35.12175,128.12396,2021-09-16 5:02,3061,38030,진주시
JJB381103062,소곡1,1,N,,35.1213,128.12607,2021-09-16 5:02,3062,38030,진주시
JJB381103063,소곡1,1,N,,35.12118,128.12639,2021-09-16 5:02,3063,38030,진주시
JJB381103064,삼구,1,N,,35.12795,128.12904,2021-09-16 5:02,3064,38030,진주시
JJB381103065,삼웅1,1,N,,35.13342,128.1317,2021-09-16 5:02,3065,38030,진주시
JJB381103066,삼웅,1,N,,35.13344,128.13189,2021-09-16 5:02,3066,38030,진주시
JJB381103067,삼웅,1,N,,35.13605,128.13313,2021-09-16 5:02,3067,38030,진주시
JJB381103068,봉동,1,N,,35.12582,128.14324,2021-09-16 5:02,3068,38030,진주시
JJB381103069,내계,1,N,,35.12471,128.14416,2021-09-16 5:02,3069,38030,진주시
JJB381103070,봉전,1,N,,35.11818,128.13778,2021-09-16 5:02,3070,38030,진주시
JJB381103071,옹기,1,N,,35.11714,128.13549,2021-09-16 5:02,3071,38030,진주시
JJB381103072,봉전경로회관,1,N,,35.11793,128.15284,2021-09-16 5:02,3072,38030,진주시
JJB381103073,봉전종점,1,N,,35.11779,128.15547,2021-09-16 5:02,3073,38030,진주시
JJB381103075,구.예하초등학교,1,N,,35.12198,128.09416,2021-09-16 5:02,3075,38030,진주시
JJB381103077,대방,1,Y,,35.13187,128.08935,2021-09-16 5:02,3077,38030,진주시
JJB381103078,오룡골,1,Y,,35.13141,128.09308,2021-09-16 5:02,3078,38030,진주시
JJB381103079,화원입구,1,Y,,35.13183,128.09621,2021-09-16 5:02,3079,38030,진주시
JJB381103082,강남,1,Y,,35.11479,128.09352,2021-09-16 5:02,3082,38030,진주시
JJB381103083,강남,1,Y,,35.11462,128.09317,2021-09-16 5:02,3083,38030,진주시
JJB381103086,예하리.강주연못,1,Y,,35.11458,128.09632,2021-09-16 5:02,3086,38030,진주시
JJB381103087,예하리.강주연못,1,Y,,35.11452,128.09629,2021-09-16 5:02,3087,38030,진주시
JJB381103094,포렉스,1,Y,,35.1215,128.10554,2021-09-16 5:02,3094,38030,진주시
JJB381103097,대명엔지니어링,1,Y,,35.12605,128.10899,2021-09-16 5:02,3097,38030,진주시
JJB381103100,정촌산단입구,1,Y,,35.12854,128.1052,2021-09-16 5:02,3100,38030,진주시
JJB381103101,정촌산단입구,1,Y,,35.12853,128.10555,2021-09-16 5:02,3101,38030,진주시
JJB381103102,에스앤에스밸브,1,Y,,35.12648,128.10466,2021-09-16 5:02,3102,38030,진주시
JJB381103104,성광,1,Y,,35.12242,128.10274,2021-09-16 5:02,3104,38030,진주시
JJB381103106,뿌리기술지원센터,1,Y,,35.11839,128.10869,2021-09-16 5:02,3106,38030,진주시
JJB381103108,천공정밀,1,Y,,35.11552,128.10557,2021-09-16 5:02,3108,38030,진주시
JJB381103110,목과입구,1,Y,,35.11807,128.09696,2021-09-16 5:02,3110,38030,진주시
JJB381103112,모다아울렛,1,Y,,35.13324,128.09912,2021-09-16 5:02,3112,38030,진주시
JJB381103113,모다아울렛,1,Y,,35.13325,128.09952,2021-09-16 5:02,3113,38030,진주시
JJB381103114,정촌면사무소,1,Y,,35.13171,128.10204,2021-09-16 5:02,3114,38030,진주시
JJB381103115,정촌면사무소,1,Y,,35.13038,128.10251,2021-09-16 5:02,3115,38030,진주시
JJB381103116,화동회관입구,1,Y,,35.13223,128.10125,2021-09-16 5:02,3116,38030,진주시
JJB381103117,정촌대경파미르,1,Y,,35.12649,128.10255,2021-09-16 5:02,3117,38030,진주시
JJB381103118,정촌대경파미르,1,Y,,35.12712,128.10261,2021-09-16 5:02,3118,38030,진주시
JJB381103119,정촌유황사우나,1,Y,,35.12444,128.10136,2021-09-16 5:02,3119,38030,진주시
JJB381103120,정촌유황사우나,1,Y,,35.12444,128.10155,2021-09-16 5:02,3120,38030,진주시
JJB381103121,정촌우방아이유쉘,1,Y,,35.12148,128.09943,2021-09-16 5:02,3121,38030,진주시
JJB381103122,정촌우방아이유쉘,1,Y,,35.12123,128.09919,2021-09-16 5:02,3122,38030,진주시
JJB381103123,목과,1,Y,,35.11871,128.09798,2021-09-16 5:02,3123,38030,진주시
JJB381103124,정촌대경파미르정문,1,Y,,35.12847,128.1003,2021-09-16 5:02,3124,38030,진주시
JJB381103125,정촌대경파미르정문,1,Y,,35.12859,128.10039,2021-09-16 5:02,3125,38030,진주시
JJB381103128,화개천,1,Y,,35.13036,128.10602,2021-09-16 5:02,3128,38030,진주시
JJB381103129,뿌리산단1,1,Y,,35.11283,128.10902,2021-09-16 5:02,3129,38030,진주시
JJB381103130,뿌리산단2,1,Y,,35.11289,128.10428,2021-09-16 5:02,3130,38030,진주시
JJB381103131,뿌리산단3,1,Y,,35.10966,128.10515,2021-09-16 5:02,3131,38030,진주시
JJB381103132,뿌리산단4,1,Y,,35.11184,128.1106,2021-09-16 5:02,3132,38030,진주시
JJB381103133,뿌리산단1,1,Y,,35.11318,128.10994,2021-09-16 5:02,3133,38030,진주시
JJB381103134,정촌면사무소,1,Y,,35.13094,128.10192,2021-09-16 5:02,3134,38030,진주시
JJB381104001,예비군훈련장입구,1,N,,35.13679,128.17087,2021-09-16 5:02,4001,38030,진주시
JJB381104002,예비군훈련장입구/정자입구,1,N,,35.13683,128.17064,2021-09-16 5:02,4002,38030,진주시
JJB381104004,정자입구,1,N,,35.13656,128.17079,2021-09-16 5:02,4004,38030,진주시
JJB381104005,정자회관,1,N,,35.1344,128.17705,2021-09-16 5:02,4005,38030,진주시
JJB381104006,정자회관,1,N,,35.1344,128.17685,2021-09-16 5:02,4006,38030,진주시
JJB381104007,송곡입구,1,N,,35.13382,128.18758,2021-09-16 5:02,4007,38030,진주시
JJB381104010,송곡,1,N,,35.13176,128.19623,2021-09-16 5:02,4010,38030,진주시
JJB381104011,송곡,1,N,,35.13184,128.1962,2021-09-16 5:02,4011,38030,진주시
JJB381104012,송곡종점,1,N,,35.13236,128.19836,2021-09-16 5:02,4012,38030,진주시
JJB381104013,홍정,1,N,,35.12903,128.17177,2021-09-16 5:02,4013,38030,진주시
JJB381104014,홍정,1,N,,35.12893,128.17167,2021-09-16 5:02,4014,38030,진주시
JJB381104015,인담,1,N,,35.12417,128.17545,2021-09-16 5:02,4015,38030,진주시
JJB381104016,인담,1,N,,35.12407,128.17544,2021-09-16 5:02,4016,38030,진주시
JJB381104018,시평,1,N,,35.12251,128.18031,2021-09-16 5:02,4018,38030,진주시
JJB381104019,시평,1,N,,35.12255,128.18004,2021-09-16 5:02,4019,38030,진주시
JJB381104020,차현회관,1,N,,35.12272,128.19001,2021-09-16 5:02,4020,38030,진주시
JJB381104021,차현회관,1,N,,35.12279,128.19001,2021-09-16 5:02,4021,38030,진주시
JJB381104022,운문회관,1,N,,35.12135,128.19747,2021-09-16 5:02,4022,38030,진주시
JJB381104023,운문회관,1,N,,35.12154,128.19722,2021-09-16 5:02,4023,38030,진주시
JJB381104024,가봉사거리,1,N,,35.12527,128.21714,2021-09-16 5:02,4024,38030,진주시
JJB381104025,가봉사거리,1,N,,35.12518,128.21712,2021-09-16 5:02,4025,38030,진주시
JJB381104026,우봉,1,N,,35.1254,128.22953,2021-09-16 5:02,4026,38030,진주시
JJB381104027,인담경로회관,1,N,,35.11873,128.17108,2021-09-16 5:02,4027,38030,진주시
JJB381104028,인담경로회관,1,N,,35.11868,128.17098,2021-09-16 5:02,4028,38030,진주시
JJB381104031,엄정,1,N,,35.11445,128.17942,2021-09-16 5:02,4031,38030,진주시
JJB381104032,엄정,1,N,,35.11449,128.17931,2021-09-16 5:02,4032,38030,진주시
JJB381104033,동례회관,1,N,,35.10608,128.18206,2021-09-16 5:02,4033,38030,진주시
JJB381104034,동례회관,1,N,,35.10603,128.18197,2021-09-16 5:02,4034,38030,진주시
JJB381104035,금곡중학교,1,N,,35.10339,128.18345,2021-09-16 5:02,4035,38030,진주시
JJB381104036,금곡중학교,1,N,,35.10339,128.18357,2021-09-16 5:02,4036,38030,진주시
JJB381104037,금곡면사무소,1,N,,35.09497,128.18747,2021-09-16 5:02,4037,38030,진주시
JJB381104038,금곡면사무소,1,N,,35.09484,128.18735,2021-09-16 5:02,4038,38030,진주시
JJB381104039,금곡사거리,1,N,,35.09065,128.18702,2021-09-16 5:02,4039,38030,진주시
JJB381104040,금곡사거리,1,N,,35.09069,128.18687,2021-09-16 5:02,4040,38030,진주시
JJB381104044,죽곡,1,N,,35.07631,128.17868,2021-09-16 5:02,4044,38030,진주시
JJB381244003,대아중고등학교,1,N,,35.19058,128.05812,2021-09-16 5:02,44003,38030,진주시
JJB381244004,대아중고등학교,1,N,,35.19076,128.05809,2021-09-16 5:02,44004,38030,진주시
JJB381244005,이현주공아파트,1,N,,35.19111,128.06033,2021-09-16 5:02,44005,38030,진주시
JJB381244006,이현주공아파트,1,N,,35.19113,128.05971,2021-09-16 5:02,44006,38030,진주시
JJB381244009,촉석초등학교사거리,1,N,,35.19194,128.06295,2021-09-16 5:02,44009,38030,진주시
JJB381244010,촉석초등학교사거리,1,N,,35.19178,128.06303,2021-09-16 5:02,44010,38030,진주시
JJB381244011,이현상가,1,N,,35.19253,128.06532,2021-09-16 5:02,44011,38030,진주시
JJB381244012,이현상가,1,N,,35.19242,128.06555,2021-09-16 5:02,44012,38030,진주시
JJB381244013,이현상가/동양주택,1,N,,35.19139,128.06685,2021-09-16 5:02,44013,38030,진주시
JJB381244014,이현상가/동양주택,1,N,,35.19141,128.06705,2021-09-16 5:02,44014,38030,진주시
JJB381244015,촉석초등학교/서부도서관,1,N,,35.18995,128.06323,2021-09-16 5:02,44015,38030,진주시
