,기관주소,기관명,lon,lat
5137,서울특별시 성북구 화랑로 95 (하월곡동),하나온누리약국,127.04246265498864,37.60327447481154
5138,서울특별시 강남구 논현로 841  (신사동),하늘약국,127.0279059050638,37.52406321711114
5139,서울특별시 광진구 광나루로 604 진넥스 베르디엠 2층 202호 (구의동),하늘약국,127.09491221260213,37.54157626876713
5140,서울특별시 동대문구 전농로 91 (답십리동),하늘약국,127.057022081587,37.5733020510431
5141,서울특별시 성북구 정릉로 364 3층 (돈암동),하늘약국,127.023654320416,37.6014747915421
5142,서울특별시 용산구 한강대로 95 상가동 2층 228호 (한강로2가 래미안용산 더 센트럴),하늘약국,126.966653789116,37.5288173852679
5143,서울특별시 구로구 시흥대로 547 (구로동 금강빌딩),하늘약국,126.9003760237394,37.48209800973838
5144,서울특별시 송파구 백제고분로 276 202호 (석촌동),하늘약국,127.09726899375804,37.502207745790365
5145,서울특별시 양천구 중앙로 298 문화트윈타워 101호 (신정동),하늘약국,126.85190256645166,37.52281317160349
5146,서울특별시 마포구 독막로 2 2층 (합정동),하늘약국,126.91361745846616,37.54846999309862
5147,서울특별시 은평구 서오릉로 41-17 (녹번동),하늘약국,126.92394294694388,37.60445051997369
5148,서울특별시 관악구 장군봉1길 56 101호 (봉천동 우형쇼핑센타),하늘약국,126.94312099420188,37.48141001748896
5149,서울특별시 서초구 강남대로61길 3 대승빌딩 101호 (서초동),하늘약국,127.0265260143,37.4991886077
5150,서울특별시 노원구 동일로 1361 206207호 (상계동 상계주공2단지아파트),하늘약국,127.06144754655011,37.650039154091054
5151,서울특별시 강서구 금낭화로 136 118호 (방화동 에어뷰),하늘약국,126.81306996115704,37.57761642843805
5152,서울특별시 금천구 금하로 720 306호 (시흥동 에벤에셀프라자),하늘약국,126.90950893839928,37.450444731374205
5153,서울특별시 중구 다산로 245,하늘약국,127.015918974366,37.56496111862535
5154,서울특별시 중랑구 망우로 198 (상봉동),하늘약국,127.07488622875128,37.59328618770951
5155,서울특별시 강남구 영동대로 602 (삼성동) 삼성동 미켈란 1075층 일부,하늘온누리약국,127.06041089675408,37.514886061247466
5156,서울특별시 강서구 양천로 101,하늘팜약국,126.81525813979216,37.573561860268185
5157,서울특별시 동대문구 황물로 168 한성아펠시티 122123호 (답십리동),하늘후문약국,127.05617298275516,37.56518557056716
5158,서울특별시 노원구 동일로 1099 (공릉동),하니약국,127.07154964229287,37.62792588245466
5159,서울특별시 노원구 한글비석로 410 1층 (상계동),하님약국,127.0712370804,37.6612516612
5160,서울특별시 양천구 등촌로 32 목동 태영프라자 2층 204-2호 (목동),하루약국,126.864166285292,37.5328851583631
5161,서울특별시 강남구 강남대로 606 삼주빌딩 1층 일부호 (논현동),하리약국,127.020156384142,37.5158678284786
5162,서울특별시 동대문구 왕산로 21 민족통일대통령빌딩 1층 (신설동),하모니약국,127.025796515924,37.5768030967407
5163,서울특별시 송파구 송파대로 111 205동 414호 (문정동 파크하비오),하비온누리약국,127.1249120491,37.4796673949
5164,서울특별시 성북구 아리랑로 9 산맥프라자 2층 202호 (동소문동6가),하얀약국,127.01597920232824,37.59373052932028
5165,서울특별시 관악구 난곡로 327-1 1층 (신림동),하얀약국,126.91396249725918,37.4832917161851
5166,서울특별시 중구 마른내로 8-1 (저동2가),하얀약국,126.98878996919908,37.56453886817834
5167,서울특별시 금천구 남부순환로 1290 1층,하얀약국,126.89407915634364,37.47837047296696
5168,서울특별시 노원구 동일로197길 21 우성빌딩 1층 (공릉동),하얀약국,127.070233632279,37.6284077097228
5169,서울특별시 강북구 노해로 118 1층 (수유동),하은약국,127.02460642559832,37.6456151306976
5170,서울특별시 동대문구 사가정로 110 (전농동),하은약국,127.05727772116398,37.5770133001919
5171,서울특별시 중구 명동9가길 12 3층 (을지로2가 메트로알이지),하이약국,126.9839318232,37.5651654046
5172,서울특별시 용산구 한강대로 256 1층 (남영동),하이약국,126.9735269696,37.5412870841
5173,서울특별시 강남구 언주로 859 1층 (신사동 쉬즈.애비뉴빌딩),하이약국,127.03311107979998,37.52719015209999
5174,서울특별시 성동구 행당로 87 1동 107호 (행당동행당동대림아파트리빙프라자),하이온누리약국,127.02854302438026,37.55729194026884
5175,서울특별시 금천구 가산디지털1로 145 에이스하이엔드타워3차 105호 (가산동),하이온누리약국,126.88161010096816,37.47817853596339
5176,서울특별시 서초구 사임당로 178 이즈타워 103호 (서초동),하이팜약국,127.029056271279,37.4922279155329
5177,서울특별시 은평구 통일로 1050 2층 (진관동 롯데마트은평점),하이팜약국,126.9178999205,37.6375379352
5178,서울특별시 마포구 도화길 43 108호 (도화동 나눔빌딩),하임온누리약국,126.9502535448,37.541787737
5179,서울특별시 종로구 대학로 128 1층 (동숭동),하트약국,127.00223259121545,37.58266459749986
5180,서울특별시 강남구 논현로131길 23 홍재빌딩 1층 일부호 (논현동),학동봄약국,127.028552633603,37.5139370480622
5181,서울특별시 강남구 학동로 203 1층 (논현동),학동약국,127.031187069,37.5144216626
5182,서울특별시 동대문구 망우로 77 1층 (휘경동),한가람약국,127.06180100225862,37.59018894598596
5183,서울특별시 중구 마른내로 6 1층 (저동2가),한가람약국,126.988638288564,37.564468039677
5184,서울특별시 송파구 송파대로 423 석촌빌딩 (석촌동),한가족약국,127.10729684231823,37.50450924062104
5185,서울특별시 강서구 허준로 23 107호 (가양동),한강메디칼약국,126.84394930463311,37.57054388799216
5186,서울특별시 성북구 도봉로 3 1층 (길음동),한강약국,127.02984498386772,37.60942669714058
5187,서울특별시 영등포구 버드나루로7길 7 105호 (영등포동2가),한강약국,126.91007539289932,37.52287178326918
5188,서울특별시 은평구 연서로 219 1층(갈현동),한겨레약국,126.91971975046938,37.61833015910542
5189,서울특별시 노원구 노해로 494,한결약국,127.0631011108014,37.65450353638699
5190,서울특별시 송파구 올림픽로35길 104  (신천동 장미아파트),한결약국,127.10179630419732,37.51781554267752
5191,서울특별시 강남구 선릉로89길 13 101호 (역삼동),한결약국,127.048271119694,37.5032557117844
5192,서울특별시 양천구 오목로 344 (목동 청학빌딩),한결약국,126.875141189,37.5237518388
5193,서울특별시 관악구 쑥고개로 71 (봉천동),한국생약국,126.9443750252042,37.479644636842494
5194,서울특별시 동대문구 약령시로 123 1층 (청량리동),한국약국,127.04368306385288,37.58325218892722
5195,서울특별시 용산구 이촌로 303 21동 112호 (이촌동 현대아파트),한국약국,126.98140959085968,37.51805461601164
5196,서울특별시 중구 무교로 6  (을지로1가),한국희귀의약품센터,127.0317158043744,37.49878913965703
5197,서울특별시 성동구 동일로 261 건국빌딩 1층 (송정동),한길약국,127.070927789885,37.5548644589556
5198,서울특별시 관악구 남부순환로 1739 (봉천동),한길약국,126.94339153437554,37.482480545874864
5199,서울특별시 종로구 새문안로5가길 33 한누리빌딩 1층 (내자동),한누리약국,126.972937994085,37.5748262116781
5200,서울특별시 송파구 중대로 80 문정프라자 (문정동),한독약국,127.117842816756,37.4917620371568
5201,서울특별시 강북구 수유로23길 57 (수유동),한독약국,127.0219652716378,37.63892734243469
5202,서울특별시 종로구 동숭길 52,한독약국,127.00443338186668,37.58055265174195
5203,서울특별시 구로구 구로동로26길 133 (구로동),한독프라자약국,126.89126334994008,37.48976747013962
5204,서울특별시 용산구 보광로 124 (이태원동),한라약국,126.99427960563791,37.53384764976133
5205,서울특별시 동작구 사당로 301 사당동빌딩 3층 (사당동),한라약국,126.98070826465504,37.48547798984603
5206,서울특별시 양천구 중앙로32길 61,한림약국,126.86010945434232,37.52000432952428
5207,서울특별시 동대문구 장한로21길 11-12 (장안동),한림약국,127.0686952743,37.5692045972
5208,서울특별시 강동구 성안로 149 (천호동),한림약국,127.1347158998618,37.53659626190607
5209,서울특별시 구로구 경인로 382 1-110(개봉동한마을아파트상가),한마을약국,126.8630822660532,37.49637318389137
5210,서울특별시 영등포구 의사당대로 1 국회 국회소통관동 1층 (여의도동),한마음국회약국,126.91543001300523,37.5310136981384
5211,서울특별시 종로구 창경궁로 158 (원남동),한마음약국,126.99749722222222,37.57645555555556
5212,서울특별시 구로구 도림로 67 (구로동),한마음약국,126.891011550623,37.4895224344356
5213,서울특별시 도봉구 도봉로150길 43 2층 215호 (방학동 ESA 아파트),한마음약국,127.04586507390286,37.66649062610176
5214,서울특별시 송파구 중대로 68  (문정동),한마음약국,127.11642939160208,37.49155074427809
5215,서울특별시 마포구 마포대로24길 4 공덕자이아파트 상가 상가1동 105호 (아현동),한마음약국,126.95789571307446,37.554152411648005
5216,서울특별시 영등포구 국제금융로2길 37 3층 306-1호 (여의도동 에스트레뉴),한마음약국,126.92428368416616,37.5229466247584
5217,서울특별시 강서구 등촌로 147 1층 (등촌동 유석빌딩),한마음약국,126.86240433612991,37.54287853853934
5218,서울특별시 금천구 금하로 720 (시흥동),한마음약국,126.909600388728,37.45052478020692
5219,서울특별시 은평구 은평터널로 196 (신사동),한마음약국,126.9091134825,37.5958265622
5220,서울특별시 중구 마른내로 10 (저동2가),한마음약국,126.98887146498976,37.56453166791802
5221,서울특별시 강동구 양재대로 1629 (명일동),한미약국,127.14371039792212,37.55106696016221
5222,서울특별시 중구 청계천로 334 1층 48호 (신당동평화),한미약국,127.01393201178794,37.56948684789901
5223,서울특별시 성북구 종암로 97 (종암동),한미약국,127.03426167935302,37.59895238533863
5224,서울특별시 서대문구 수색로 30 지하1층 1층 (남가좌동),한미약국,126.91528079098012,37.5693743805702
5225,서울특별시 서대문구 세검정로1길 93,한빛약국,126.94554424716888,37.59449029773728
5226,서울특별시 구로구 경인로 164,한빛약국,126.83996695925576,37.49402258168245
5227,서울특별시 노원구 월계로55길 4 111호 (월계동 사슴아파트2단지상가),한빛약국,127.06061712169635,37.63167045171566
5228,서울특별시 중랑구 겸재로 225 1층 (면목동),한빛약국,127.09256837138231,37.589687700133325
5229,서울특별시 강서구 강서로62길 98 101호 (등촌동 신한은행등촌점),한빛약국,126.845014067467,37.5616988297823
5230,서울특별시 강북구 도봉로 52 7층 (미아동 연이빌딩),한빛약국,127.03053079187114,37.61370081364719
5231,서울특별시 동작구 시흥대로 664 (신대방동),한빛평화약국,126.9085442080432,37.49092818522203
5232,서울특별시 중랑구 신내로 225  (신내동),한사랑약국,127.09092932587214,37.61728255669224
5233,서울특별시 송파구 백제고분로48길 17 (방이동),한사랑약국,127.1152737406135,37.51126646740026
5234,서울특별시 마포구 망원로 78 1층 (망원동),한사랑약국,126.9055296211739,37.55730444373851
5235,서울특별시 노원구 동일로 1101 (공릉동),한사랑약국,127.10429887230438,37.62029896415052
5236,서울특별시 금천구 시흥대로63길 64 1층 (시흥동),한사랑약국,126.89614323099693,37.45575512441029
5237,서울특별시 강동구 양재대로89길 16 214호(성내동파크프라자),한사랑약국,127.1346973005,37.5268837217
5238,서울특별시 강남구 선릉로 513 1층 (역삼동 아펙스타워),한사랑약국,127.04830743929944,37.505281734679656
5239,서울특별시 구로구 신도림로 7 금강리빙스텔 123호 (신도림동),한사랑약국,126.87714550495603,37.50615536137087
5240,서울특별시 광진구 자양로 294-1 (구의동),한사랑약국,127.09243103942364,37.55184961713094
5241,서울특별시 강북구 인수봉로 142 (수유동),한사랑온누리약국,127.01385,37.63236666666667
5242,서울특별시 동대문구 신이문로 41 1층 (이문동),한사랑온누리약국,127.0667061878718,37.60314072758697
5243,서울특별시 서대문구 신촌로 183 지하1층 (대현동유인빌딩),한사랑온누리약국,126.9462505678116,37.55706691210674
5244,서울특별시 서초구 신반포로 205,한샘약국,127.00641653894036,37.50694152752625
5245,서울특별시 노원구 상계로27길 7 중앙빌딩 1층 (상계동),한샘약국,127.07065704058245,37.65893935338161
5246,서울특별시 성동구 무학로2길 7 1층 102호 (도선동),한샘약국,127.03057407121808,37.56446336618258
5247,서울특별시 강남구 테헤란로 206 (역삼동) 1층 1호,한서약국,127.03886267131902,37.50107009814631
5248,서울특별시 동대문구 답십리로 140 세기프라자 106호 (답십리동),한성약국,127.0555988898,37.5724911137
5249,서울특별시 양천구 목동로 203 (신정동한성빌딩),한성약국,126.86393699482306,37.52639560942718
5250,서울특별시 서초구 신반포로 257 지하1층 (잠원동 뉴타운),한성약국,127.0119345888,37.5086191048
5251,서울특별시 관악구 신림로 198 1층 (신림동),한소망약국,126.936880793,37.4750601466
5252,서울특별시 양천구 목동동로 63 109호(신정동대영프라자),한솔약국,126.86231924996946,37.51531140640089
5253,서울특별시 송파구 백제고분로45길 5 (송파동),한솔약국,127.11051103517644,37.50910860931242
5254,서울특별시 구로구 경인로 215,한솔약국,126.84482382613729,37.49668166302806
5255,서울특별시 성북구 동소문로 57-1 (동소문동4가),한솔약국,127.01190705778636,37.59142446783216
5256,서울특별시 은평구 갈현로 14 (신사동),한솔약국,126.9104457172,37.5991071875
5257,서울특별시 광진구 아차산로 621 1층 (광장동),한솔약국,127.1070382944,37.5483810551
5258,서울특별시 강서구 양천로57길 37,한솔약국,126.85262813669422,37.56420859464804
5259,서울특별시 종로구 사직로 107 1층(내자동한빛빌딩),한솔약국,126.97078635999364,37.57630458744067
5260,서울특별시 강남구 역삼로 310  (역삼동),한솔인유로온누리약국,127.0484199572856,37.49923572317221
5261,서울특별시 송파구 정의로8길 7 한스 102호 (문정동),한스약국,127.11596902696732,37.48621062279915
5262,서울특별시 서초구 잠원로 94  (잠원동 한신빌딩),한신메디칼약국,127.0068453459772,37.51272808983865
5263,서울특별시 성동구 왕십리로 410 상가L동 216호 (하왕십리동 센트라스),한신약국,127.03041103670364,37.5643012246942
5264,서울특별시 동대문구 제기로 75 1층 (청량리동),한신약국,127.0414614824,37.5868407479
5265,서울특별시 노원구 한글비석로 456 (상계동),한신약국,127.06735738401797,37.664631791862135
5266,서울특별시 중랑구 동일로101길 63  (면목동 면목한신아파트 상가),한신약국,127.07635263477972,37.58853693058312
5267,서울특별시 서대문구 통일로 397  (홍제동 인왕산 한신휴플러스),한신약국,126.947793256775,37.58502376866088
5268,서울특별시 금천구 한내로 62,한신코아약국,126.88814146103196,37.45638430463708
5269,서울특별시 서초구 강남대로 543 1층 (반포동),한약국,127.02111455676382,37.510531548054246
5270,서울특별시 양천구 월정로 57 (신월동),한약국,126.84140994972836,37.524601545757605
5271,서울특별시 은평구 응암로 230 2층 (응암동),한약국더채움,126.91797835405,37.592446859262
5272,서울특별시 성동구 마조로 17  (행당동),한양약국,127.0404684869,37.5595553639
5273,서울특별시 강남구 논현로176길 14 3층 일부호 (신사동),한양약국,127.03242185268802,37.523971963517226
5274,서울특별시 강북구 삼양로87길 35 (수유동),한양약국,127.0157729952353,37.6359328596693
5275,서울특별시 서초구 방배로 36 (방배동),한영온누리약국,127.0001582792875,37.47811520986651
5276,서울특별시 마포구 망원로 73 1층 (망원동),한우리약국,126.90501778197742,37.55752748036712
5277,서울특별시 영등포구 의사당대로 97,한우리약국,126.9246027319401,37.52249661968102
5278,서울특별시 노원구 월계로 336 1층 (월계동),한우리약국,127.05776944444445,37.629175
5279,서울특별시 강서구 까치산로 151 104호 (화곡동),한우리약국,126.8521060727565,37.5509552463288
5280,서울특별시 중랑구 망우로 412 4층 (망우동 기성빌딩),한우리약국,127.09789324558592,37.59910056291455
5281,서울특별시 강동구 진황도로61길 25,한우리유공약국,127.14477897396318,37.5290048326313
5282,서울특별시 금천구 독산로 133 1층 (시흥동),한울약국,126.90490379231748,37.45920346452307
5283,서울특별시 서초구 사평대로57길 57,한울약국,127.0222716165,37.5067615379
5284,서울특별시 관악구 난곡로 50 자연빌딩 1층 (신림동),한울약국,126.920180427488,37.4604788982933
5285,서울특별시 양천구 오목로 299,한울약국,126.87127089703829,37.52585561004473
5286,서울특별시 동대문구 한천로 89 (답십리동),한유약국,127.06392751988778,37.56945404916796
5287,서울특별시 마포구 백범로 96 (대흥동),한유약국,126.94204772766722,37.54764048458302
5288,서울특별시 관악구 보라매로 12 2층 (봉천동 관악농협),한일약국,126.9277855988,37.490498225
5289,서울특별시 중구 서소문로 109,한일약국,126.97325278838768,37.56304851651894
5290,서울특별시 서초구 법원로 15,한일약국,127.00999807349156,37.49414353789121
5291,서울특별시 영등포구 도림로 144 88월드타워 104호 (대림동),한중약국,126.8983409573,37.4903828531
5292,서울특별시 금천구 독산로 136 103호 (시흥동),한중약국,126.905231291478,37.4595006193821
5293,서울특별시 중구 서소문로 128 (서소문동),한중약국,126.97537086397836,37.563387164427695
5294,서울특별시 구로구 구로동로 8  (가리봉동),한중약국,126.88732128321963,37.48244038483983
5295,서울특별시 성동구 행당로 82,한진약국,127.02876945132564,37.55666974861855
5296,서울특별시 강서구 우현로 26,한진약국,126.84331848658655,37.54767594724533
5297,서울특별시 강남구 선릉로 225 지하1층 133호 (도곡동도곡렉슬상가),한티약국,127.05282542838968,37.49534958965823
5298,서울특별시 강남구 도곡로 317 2층 201호 (역삼동),한티하나약국,127.050639191063,37.4958653891477
5299,서울특별시 은평구 수색로 264-1 (수색동),함께하는약국,126.89491944444444,37.582625
5300,서울특별시 종로구 대학로 93 대한성공회 대학로교회 12층 (연건동),함춘약국,127.0018,37.579652777777774
5301,서울특별시 동작구 만양로14길 57 (노량진동),합격약국,126.947269064644,37.5126474110356
5302,서울특별시 마포구 독막로 14 1층 (합정동),합정365약국,126.914924028909,37.5484287443146
5303,서울특별시 마포구 독막로 22 청명빌딩 1층 (합정동),합정녹십자약국,126.915793674144,37.5482366441113
5304,서울특별시 마포구 양화로 45 C-17호 (서교동 홈플러스합정점),합정동산약국,126.91395024016,37.5515008030203
5305,서울특별시 마포구 월드컵로1길 14 206호 (합정동 마포 한강 푸르지오),합정파란문약국,126.912061257921,37.5500497954747
5306,서울특별시 구로구 항동로3길 6 가온 프라자 105호 (항동),항동푸른약국,126.824511672872,37.48100308787
5307,서울특별시 동작구 서달로 150 202호 (흑석동 해가든상가),해가든약국,126.96203652278628,37.506747624260285
5308,서울특별시 영등포구 여의대방로69길 28 (여의도동),해경아는약국,126.93019920858046,37.52145460468794
5309,서울특별시 서대문구 통일로 356 1층 (홍제동),해그린약국,126.9506840588,37.5821886032
5310,서울특별시 영등포구 여의대방로 375 아일렉스타워 108호 (여의도동),해그린약국,126.9307762285,37.5188997002
5311,서울특별시 동대문구 한천로 186 (장안동),해동그랜드약국,127.06819531877449,37.577520959585954
5312,서울특별시 광진구 용마산로 57 (중곡동),해동온누리약국,127.08750952137024,37.55877303185888
5313,서울특별시 양천구 목동동로 293 1층 5호(목동현대41타워),해든아침약국,126.87579902475926,37.52819266238564
5314,서울특별시 서대문구 충정로 70 웨스트게이트타워 2층 (미근동),해든우리약국,126.963771603317,37.5653076216967
5315,서울특별시 양천구 목동동로 435 103104호 (목동),해든이화약국,126.88485545120471,37.537359278133614
5316,서울특별시 동작구 양녕로 281 (상도동 상도빌딩),해뜨는약국,126.9494549239865,37.5045759883656
5317,서울특별시 용산구 청파로47길 53,해란약국,126.96738465288266,37.54468838256411
5318,서울특별시 강남구 테헤란로 152 (역삼동),해림온누리약국,127.0365474747219,37.500070828279775
5319,서울특별시 마포구 마포대로 115-12 공덕삼성아파트 상가동 211호 (공덕동),해맑은약국,127.0365474747219,37.500070828279775
5320,서울특별시 강남구 남부순환로363길 13,해맑은약국,127.0377032844159,37.4860941694859
5321,서울특별시 은평구 응암로 188,해맑은약국,126.91710275835504,37.58866741526205
5322,서울특별시 강서구 방화동로 66 1층 (방화동),해맑은약국,126.8126222222222,37.56615277777777
5323,서울특별시 서초구 남부순환로350길 4 2층(양재동대진빌딩),해맑은약국,127.03525574351636,37.48441542766415
5324,서울특별시 강남구 강남대로 320 1층 (역삼동),해바라기약국,127.03104820955,37.4918533105983
5325,서울특별시 강서구 양천로57길 9-14 가양제일프라자 1층 107호 (가양동),해바라기약국,126.851464062702,37.5638389666009
5326,서울특별시 서대문구 통일로 135 충정빌딩 3층 (충정로2가),해봄약국,126.965458383486,37.5664280652901
5327,서울특별시 영등포구 영신로34길 10 1층 108호 (영등포동4가 영남빌딩),해빛온누리약국,126.9019706772,37.5197839119
5328,서울특별시 동대문구 약령중앙로 4 1층 (제기동),해성당약국,127.036974747718,37.5785629199431
5329,서울특별시 강남구 테헤란로 504 지하1층 (대치동해성빌딩),해성약국,127.05734602769212,37.50662718101623
5330,서울특별시 송파구 가락로 111 (석촌동),해성약국,127.10832854419247,37.50156020975422
5331,서울특별시 구로구 경인로 393-7 일이삼전자타운 2동 1층 120호 (고척동),해솔약국,126.86304864789057,37.49744353996308
5332,서울특별시 구로구 구일로4길 30 신영상가 102호 (구로동),해솔온누리약국,126.876446827824,37.4918751361412
5333,서울특별시 마포구 대흥로 34 (용강동),해오름약국,126.93856548881544,37.54381848830203
5334,서울특별시 성동구 독서당로 220 102호 (옥수동),해오름약국,127.01529414750983,37.54377941883464
5335,서울특별시 성북구 솔샘로25길 20,해오름약국,127.00789619877794,37.61696306840128
5336,서울특별시 강남구 봉은사로73길 5 1층 (삼성동),해오름약국,127.05071355428134,37.512821911623526
5337,서울특별시 송파구 올림픽로35길 124 4층 7호 (신천동 장미아파트 에이상가),해오름약국,127.1007092383,37.5173453453
5338,서울특별시 은평구 응암로 215 (응암동) 명남더블레스아파트2차,해오름온누리약국,126.91705406261114,37.5912229367393
5339,서울특별시 광진구 아차산로33길 63 1층 (화양동),해인약국,127.070973144286,37.5430195455351
5340,서울특별시 광진구 군자로 93,해정약국,127.0710329662828,37.55148435035944
5341,서울특별시 동작구 보라매로3길 29 (신대방동해태보라매타워상가동 1층 28호),해태보라매약국,126.9249896662,37.4912100807
5342,서울특별시 동작구 보라매로3길 29 3층 306호 (신대방동 해태보라매타워),해태사랑약국,126.9249896662,37.4912100807
5343,서울특별시 서초구 강남대로 365 대우도씨에빛 1층 (서초동),해피약국,127.028348895147,37.495323407006
5344,서울특별시 송파구 오금로 512 207호 (거여동 거여역2차쌍용아파트 207호),해피홈약국,127.14551854715256,37.49269040136345
5345,서울특별시 성북구 길음로 33 상가A동 지하1층 2호 (길음동 길음뉴타운),햇님약국,127.022009385841,37.6050492482263
5346,서울특별시 광진구 천호대로111길 19 (중곡동),햇님약국,127.0822926973,37.5573496039
5347,서울특별시 영등포구 의사당대로 108 304호(여의도동 아일렉스상가),햇님온누리약국,126.9239915210551,37.52101468761369
5348,서울특별시 강남구 자곡로 120 107호 (자곡동 세곡드림프라자),햇빛약국,127.09650197914816,37.47214715885853
5349,서울특별시 마포구 마포대로 68 408-2호 (도화동 마포아크로타워),햇빛약국,126.9489606572827,37.54133353318082
5350,서울특별시 도봉구 도당로13길 16 (방학동),햇빛약국,127.03561720541325,37.66552673263015
5351,서울특별시 강서구 등촌로 59-1 1층 (화곡동),햇빛온누리약국,126.8631784293,37.5353831224
5352,서울특별시 양천구 목동중앙북로 95 (목동),햇살애약국,126.87387420001772,37.54629657083584
5353,서울특별시 노원구 섬밭로 134 114동 105-5호 (공릉동 풍림아파트),햇살약국,127.0692752626,37.62829844609999
5354,서울특별시 은평구 진관4로 17 820동 1층 113호 (진관동 은평뉴타운상림마을),햇살약국,126.92290136772324,37.64364637984936
5355,서울특별시 양천구 목동중앙로 71  (목동),햇살약국,126.87019670484835,37.53602534911394
5356,서울특별시 송파구 위례성대로20길 31 1층 (오금동),햇살약국,127.1272269807,37.5086953523
5357,서울특별시 구로구 경인로67길 23 (신도림동대우푸르지오2차 101동 311호),햇살약국,126.88948024269273,37.51051050955821
5358,서울특별시 강북구 한천로 1038 천지빌딩유료주차장 1층 (수유동),햇살약국,127.02702473771424,37.640179865136325
5359,서울특별시 종로구 자하문로 58 1층 (창성동),햇살약국,126.97127121993546,37.581251167577406
5360,서울특별시 동대문구 장한로 22 2층 (장안동),햇살약국,127.06612505132416,37.56324957697172
5361,서울특별시 강동구 동남로71길 32 103호 (명일동 환타지아),햇살약국,127.154500056801,37.5520049235939
5362,서울특별시 서대문구 수색로 100,햇살약국,126.910553888483,37.57383592359744
5363,서울특별시 성동구 마장로 291 3층 (마장동),햇살약국,127.04193882299998,37.56585101409999
5364,서울특별시 광진구 능동로13길 39,햇살온누리약국,127.07002983250392,37.54354179626433
5365,서울특별시 중랑구 사가정로 384 1층 101호 (면목동),햇살온누리약국,127.087203744311,37.5805476991971
5366,서울특별시 동작구 상도로 345 1층 (상도동),햇살온누리약국,126.952667931095,37.4978381627265
5367,서울특별시 강서구 화곡로 142 114호 (화곡동 메가박스),햇살온누리약국,126.8375833096,37.5405656791
5368,서울특별시 영등포구 당산로 223 (당산동5가),햇살온누리약국,126.9011604368784,37.53373434670995
5369,서울특별시 양천구 목동동로 130 B 상가 129 호 (신정동목동14단지B상가),행림약국,126.87211406124622,37.51442141422925
5370,서울특별시 서대문구 신촌로 73 1층 (창천동 거화빌딩),행복가득약국,126.9345216723,37.5563077611
5371,서울특별시 강북구 노해로 81 (수유동),행복가득약국,127.02203516958144,37.64291606608248
5372,서울특별시 서초구 잠원로 24  406호 (반포동 반포자이플라자),행복나눔약국,127.00987139904676,37.5071164190274
5373,서울특별시 강서구 강서로 193 101호 (화곡동),행복나무약국,126.838305757944,37.543351477505
5374,서울특별시 강동구 천호대로157길 54 1층 (천호동),행복나무약국,127.127988060337,37.5400244354683
5375,서울특별시 동작구 노량진로 90 (노량진동),행복드림약국,126.9356996146,37.5130603761
5376,서울특별시 서대문구 거북골로 17 1층 (홍은동),행복약국,126.925417183213,37.5804169642658
5377,서울특별시 송파구 양산로 42 (거여동),행복약국,127.1444826394,37.4926340084
5378,서울특별시 서초구 사임당로 151,행복약국,127.02584677383732,37.49236816938481
5379,서울특별시 관악구 관악로30길 12 301호 (봉천동 봉천우성아파트),행복약국,126.95958115309072,37.48540691900814
5380,서울특별시 양천구 남부순환로59길 3 1층 102호 (신월동 우영아파트),행복약국,126.831560813715,37.532135959813
5381,서울특별시 마포구 연희로 5 지하1층 (동교동),행복약국,126.9262615924149,37.55922932540232
5382,서울특별시 영등포구 양평로 127 (양평동5가),행복약국,126.89349733187083,37.53778218564069
5383,서울특별시 노원구 동일로 985 (공릉동) 1층,행복약국,127.075201014,37.61805960500001
5384,서울특별시 강남구 개포로 231 (개포동) 1층일부,행복온누리약국,127.075201014,37.61805960500001
5385,서울특별시 서초구 서래로5길 6,행복을여는서래약국,126.9979254840398,37.497927985546966
5386,서울특별시 용산구 새창로 70 212호 (도원동 도원동삼성래미안),행복을주는약국,126.95723536750673,37.5394700692612
5387,서울특별시 노원구 동일로 1036 (공릉동) 1층,행복을주는약국,127.07435376730784,37.62260832684944
5388,서울특별시 강북구 도봉로 245  (미아동),행복이가득한수약국,127.02425696337772,37.63030206259029
5389,서울특별시 관악구 남부순환로 1443 (신림동),행복이가득한약국,126.91108827592596,37.481505583755386
5390,서울특별시 은평구 가좌로 271,행복이꽃피는약국,126.91340219799062,37.5928849228367
5391,서울특별시 동작구 상도로 301 (상도1동),행복이열리는건강약국,126.94991875772828,37.50098297541626
5392,서울특별시 성동구 성수이로 113  (성수동2가),행복이열리는건강약국,127.05716760439796,37.545112679840486
5393,서울특별시 성동구 독서당로 299-2 1층 (금호동3가),행복이열리는약국,127.02246959341048,37.548355346906696
5394,서울특별시 송파구 백제고분로 501  (방이동),행복주는약국,127.11480000577288,37.51509079447507
5395,서울특별시 서대문구 수색로 100 4단지 상가1동 1-13호 (북가좌동 DMC래미안e편한세상),행복한 참약국,126.90834627442256,37.55764524178052
5396,서울특별시 양천구 남부순환로 356 1층 (신월동),행복한문약국,126.82835335635312,37.53524393588264
5397,서울특별시 강남구 언주로 707 2층 일부호 (논현동),행복한미래약국,127.0350619423698,37.51625317608745
5398,서울특별시 영등포구 영중로2길 1 1층 (영등포동3가),행복한수약국,126.90681127166714,37.516882996562224
5399,서울특별시 강남구 강남대로 446,행복한수약국,127.02598574097972,37.50240527243807
5400,서울특별시 중랑구 망우로 474 (망우동),행복한약국,127.1047436236076,37.6002839897352
