사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6315519,2017050,2720010300,27200002  ,대구광역시 남구2,대구광역시 남구 대명동(+갓바위 산골 순두부보쌈 부근),4,4,0,2,0,2,128.5905347,35.8538101,"{""type"":""Polygon"",""coordinates"":[[[128.59233129,35.8538101],[128.59229677,35.85352601],[128.59219453,35.85325284],[128.59202851,35.85300108],[128.59180507,35.85278041],[128.59153282,35.85259931],[128.5912222,35.85246474],[128.59088517,35.85238187],[128.59053466,35.85235389],[128.59018416,35.85238187],[128.58984712,35.85246474],[128.58953651,35.85259931],[128.58926425,35.85278041],[128.58904082,35.85300108],[128.58887479,35.85325284],[128.58877255,35.85352601],[128.58873803,35.8538101],[128.58877255,35.85409419],[128.58887479,35.85436736],[128.58904082,35.85461912],[128.58926425,35.85483978],[128.58953651,35.85502087],[128.58984712,35.85515544],[128.59018416,35.8552383],[128.59053466,35.85526628],[128.59088517,35.8552383],[128.5912222,35.85515544],[128.59153282,35.85502087],[128.59180507,35.85483978],[128.59202851,35.85461912],[128.59219453,35.85436736],[128.59229677,35.85409419],[128.59233129,35.8538101]]]}"
6302946,2017050,2720010100,27200003  ,대구광역시 남구3,대구광역시 남구 이천동(경북보일러 부근),4,4,0,1,3,0,128.6053601,35.84757141,"{""type"":""Polygon"",""coordinates"":[[[128.60715672,35.84757141],[128.6071222,35.84728729],[128.60701996,35.8470141],[128.60685393,35.84676232],[128.6066305,35.84654163],[128.60635824,35.84636052],[128.60604763,35.84622594],[128.60571059,35.84614307],[128.60536009,35.84611508],[128.60500958,35.84614307],[128.60467255,35.84622594],[128.60436193,35.84636052],[128.60408968,35.84654163],[128.60386624,35.84676232],[128.60370022,35.8470141],[128.60359798,35.84728729],[128.60356346,35.84757141],[128.60359798,35.84785552],[128.60370022,35.84812871],[128.60386624,35.84838048],[128.60408968,35.84860117],[128.60436193,35.84878227],[128.60467255,35.84891685],[128.60500958,35.84899972],[128.60536009,35.8490277],[128.60571059,35.84899972],[128.60604763,35.84891685],[128.60635824,35.84878227],[128.6066305,35.84860117],[128.60685393,35.84838048],[128.60701996,35.84812871],[128.6071222,35.84785552],[128.60715672,35.84757141]]]}"
6315824,2017050,2723012800,27230001  ,대구광역시 북구1,대구광역시 북구 팔달동(팔달새마을금고 부근),9,9,0,3,5,1,128.5483038,35.89853184,"{""type"":""Polygon"",""coordinates"":[[[128.55010043,35.89853184],[128.55006591,35.89824791],[128.54996367,35.8979749],[128.54979765,35.89772328],[128.54957421,35.89750273],[128.54930196,35.89732174],[128.54899134,35.89718724],[128.54865431,35.89710442],[128.5483038,35.89707646],[128.5479533,35.89710442],[128.54761626,35.89718724],[128.54730565,35.89732174],[128.54703339,35.89750273],[128.54680996,35.89772328],[128.54664393,35.8979749],[128.54654169,35.89824791],[128.54650717,35.89853184],[128.54654169,35.89881577],[128.54664393,35.89908879],[128.54680996,35.8993404],[128.54703339,35.89956094],[128.54730565,35.89974193],[128.54761626,35.89987642],[128.5479533,35.89995924],[128.5483038,35.8999872],[128.54865431,35.89995924],[128.54899134,35.89987642],[128.54930196,35.89974193],[128.54957421,35.89956094],[128.54979765,35.8993404],[128.54996367,35.89908879],[128.55006591,35.89881577],[128.55010043,35.89853184]]]}"
6315831,2017050,2723010500,27230002  ,대구광역시 북구2,대구광역시 북구 고성동3가(고성네거리 부근),7,7,0,0,5,2,128.581393,35.88421046,"{""type"":""Polygon"",""coordinates"":[[[128.58318966,35.88421046],[128.58315514,35.88392648],[128.5830529,35.88365341],[128.58288688,35.88340175],[128.58266344,35.88318117],[128.58239119,35.88300014],[128.58208057,35.88286562],[128.58174354,35.88278278],[128.58139303,35.88275481],[128.58104253,35.88278278],[128.58070549,35.88286562],[128.58039488,35.88300014],[128.58012262,35.88318117],[128.57989919,35.88340175],[128.57973316,35.88365341],[128.57963092,35.88392648],[128.5795964,35.88421046],[128.57963092,35.88449444],[128.57973316,35.88476751],[128.57989919,35.88501917],[128.58012262,35.88523975],[128.58039488,35.88542077],[128.58070549,35.88555528],[128.58104253,35.88563812],[128.58139303,35.88566609],[128.58174354,35.88563812],[128.58208057,35.88555528],[128.58239119,35.88542077],[128.58266344,35.88523975],[128.58288688,35.88501917],[128.5830529,35.88476751],[128.58315514,35.88449444],[128.58318966,35.88421046]]]}"
6302569,2017050,2723012300,27230003  ,대구광역시 북구3,대구광역시 북구 구암동(동서영남아파트 부근),6,7,1,3,2,1,128.561296,35.93154713,"{""type"":""Polygon"",""coordinates"":[[[128.56309263,35.93154713],[128.56305811,35.93126331],[128.56295587,35.93099041],[128.56278984,35.9307389],[128.56256641,35.93051844],[128.56229416,35.93033752],[128.56198354,35.93020309],[128.56164651,35.9301203],[128.561296,35.93009235],[128.5609455,35.9301203],[128.56060846,35.93020309],[128.56029785,35.93033752],[128.56002559,35.93051844],[128.55980216,35.9307389],[128.55963613,35.93099041],[128.55953389,35.93126331],[128.55949937,35.93154713],[128.55953389,35.93183094],[128.55963613,35.93210384],[128.55980216,35.93235535],[128.56002559,35.93257579],[128.56029785,35.93275671],[128.56060846,35.93289114],[128.5609455,35.93297392],[128.561296,35.93300188],[128.56164651,35.93297392],[128.56198354,35.93289114],[128.56229416,35.93275671],[128.56256641,35.93257579],[128.56278984,35.93235535],[128.56295587,35.93210384],[128.56305811,35.93183094],[128.56309263,35.93154713]]]}"
6302637,2017050,2723011800,27230004  ,대구광역시 북구4,대구광역시 북구 읍내동(읍내삼거리 부근),6,7,0,3,3,1,128.5523333,35.94707509,"{""type"":""Polygon"",""coordinates"":[[[128.55412989,35.94707509],[128.55409537,35.94679134],[128.55399313,35.94651849],[128.55382711,35.94626702],[128.55360367,35.94604661],[128.55333142,35.94586573],[128.5530208,35.94573132],[128.55268377,35.94564855],[128.55233326,35.9456206],[128.55198276,35.94564855],[128.55164572,35.94573132],[128.55133511,35.94586573],[128.55106285,35.94604661],[128.55083942,35.94626702],[128.55067339,35.94651849],[128.55057115,35.94679134],[128.55053663,35.94707509],[128.55057115,35.94735885],[128.55067339,35.9476317],[128.55083942,35.94788315],[128.55106285,35.94810356],[128.55133511,35.94828444],[128.55164572,35.94841885],[128.55198276,35.94850161],[128.55233326,35.94852956],[128.55268377,35.94850161],[128.5530208,35.94841885],[128.55333142,35.94828444],[128.55360367,35.94810356],[128.55382711,35.94788315],[128.55399313,35.9476317],[128.55409537,35.94735885],[128.55412989,35.94707509]]]}"
6315828,2017050,2723010100,27230005  ,대구광역시 북구5,대구광역시 북구 칠성동1가(금강장어 부근),6,6,0,2,4,0,128.6025067,35.87650509,"{""type"":""Polygon"",""coordinates"":[[[128.60430338,35.87650509],[128.60426885,35.87622108],[128.60416661,35.87594799],[128.60400059,35.8756963],[128.60377715,35.8754757],[128.6035049,35.87529465],[128.60319429,35.87516012],[128.60285725,35.87507728],[128.60250674,35.8750493],[128.60215624,35.87507728],[128.6018192,35.87516012],[128.60150859,35.87529465],[128.60123633,35.8754757],[128.6010129,35.8756963],[128.60084687,35.87594799],[128.60074464,35.87622108],[128.60071011,35.87650509],[128.60074464,35.8767891],[128.60084687,35.87706219],[128.6010129,35.87731388],[128.60123633,35.87753448],[128.60150859,35.87771552],[128.6018192,35.87785004],[128.60215624,35.87793289],[128.60250674,35.87796086],[128.60285725,35.87793289],[128.60319429,35.87785004],[128.6035049,35.87771552],[128.60377715,35.87753448],[128.60400059,35.87731388],[128.60416661,35.87706219],[128.60426885,35.8767891],[128.60430338,35.87650509]]]}"
6315825,2017050,2723012600,27230006  ,대구광역시 북구6,대구광역시 북구 태전동(칠곡네거리 부근),6,6,0,1,4,1,128.5483098,35.93277881,"{""type"":""Polygon"",""coordinates"":[[[128.5501064,35.93277881],[128.55007188,35.93249501],[128.54996964,35.93222211],[128.54980361,35.9319706],[128.54958018,35.93175015],[128.54930792,35.93156923],[128.54899731,35.9314348],[128.54866027,35.93135201],[128.54830977,35.93132406],[128.54795926,35.93135201],[128.54762223,35.9314348],[128.54731161,35.93156923],[128.54703936,35.93175015],[128.54681592,35.9319706],[128.5466499,35.93222211],[128.54654766,35.93249501],[128.54651314,35.93277881],[128.54654766,35.93306262],[128.5466499,35.93333552],[128.54681592,35.93358702],[128.54703936,35.93380747],[128.54731161,35.93398838],[128.54762223,35.93412281],[128.54795926,35.93420559],[128.54830977,35.93423354],[128.54866027,35.93420559],[128.54899731,35.93412281],[128.54930792,35.93398838],[128.54958018,35.93380747],[128.54980361,35.93358702],[128.54996964,35.93333552],[128.55007188,35.93306262],[128.5501064,35.93277881]]]}"
6302790,2017050,2723010600,27230007  ,대구광역시 북구7,대구광역시 북구 침산동(침산네거리 부근),6,6,0,0,4,2,128.5925971,35.88809617,"{""type"":""Polygon"",""coordinates"":[[[128.59439377,35.88809617],[128.59435924,35.88781221],[128.594257,35.88753915],[128.59409098,35.8872875],[128.59386754,35.88706693],[128.59359529,35.88688591],[128.59328468,35.8867514],[128.59294764,35.88666856],[128.59259713,35.8866406],[128.59224663,35.88666856],[128.59190959,35.8867514],[128.59159898,35.88688591],[128.59132672,35.88706693],[128.59110329,35.8872875],[128.59093726,35.88753915],[128.59083503,35.88781221],[128.5908005,35.88809617],[128.59083503,35.88838014],[128.59093726,35.88865319],[128.59110329,35.88890484],[128.59132672,35.88912541],[128.59159898,35.88930642],[128.59190959,35.88944093],[128.59224663,35.88952376],[128.59259713,35.88955172],[128.59294764,35.88952376],[128.59328468,35.88944093],[128.59359529,35.88930642],[128.59386754,35.88912541],[128.59409098,35.88890484],[128.594257,35.88865319],[128.59435924,35.88838014],[128.59439377,35.88809617]]]}"
6315826,2017050,2723012300,27230008  ,대구광역시 북구8,대구광역시 북구 구암동(오휘.칠곡지사 부근),5,6,0,5,1,0,128.5633628,35.94155897,"{""type"":""Polygon"",""coordinates"":[[[128.56515944,35.94155897],[128.56512491,35.9412752],[128.56502268,35.94100233],[128.56485665,35.94075085],[128.56463322,35.94053042],[128.56436096,35.94034952],[128.56405035,35.9402151],[128.56371331,35.94013233],[128.56336281,35.94010438],[128.5630123,35.94013233],[128.56267526,35.9402151],[128.56236465,35.94034952],[128.5620924,35.94053042],[128.56186896,35.94075085],[128.56170294,35.94100233],[128.5616007,35.9412752],[128.56156617,35.94155897],[128.5616007,35.94184275],[128.56170294,35.94211562],[128.56186896,35.94236709],[128.5620924,35.94258751],[128.56236465,35.9427684],[128.56267526,35.94290282],[128.5630123,35.94298559],[128.56336281,35.94301354],[128.56371331,35.94298559],[128.56405035,35.94290282],[128.56436096,35.9427684],[128.56463322,35.94258751],[128.56485665,35.94236709],[128.56502268,35.94211562],[128.56512491,35.94184275],[128.56515944,35.94155897]]]}"
6315827,2017050,2723012600,27230009  ,대구광역시 북구9,대구광역시 북구 태전동(대구병원A 부근),5,5,0,3,2,0,128.5481524,35.91348208,"{""type"":""Polygon"",""coordinates"":[[[128.54994901,35.91348208],[128.54991449,35.9131982],[128.54981225,35.91292524],[128.54964622,35.91267367],[128.54942279,35.91245316],[128.54915053,35.9122722],[128.54883992,35.91213773],[128.54850288,35.91205493],[128.54815238,35.91202697],[128.54780187,35.91205493],[128.54746484,35.91213773],[128.54715422,35.9122722],[128.54688197,35.91245316],[128.54665853,35.91267367],[128.54649251,35.91292524],[128.54639027,35.9131982],[128.54635575,35.91348208],[128.54639027,35.91376596],[128.54649251,35.91403892],[128.54665853,35.91429049],[128.54688197,35.91451098],[128.54715422,35.91469194],[128.54746484,35.9148264],[128.54780187,35.91490921],[128.54815238,35.91493716],[128.54850288,35.91490921],[128.54883992,35.9148264],[128.54915053,35.91469194],[128.54942279,35.91451098],[128.54964622,35.91429049],[128.54981225,35.91403892],[128.54991449,35.91376596],[128.54994901,35.91348208]]]}"
6302494,2017050,2723011500,27230010  ,대구광역시 북구10,대구광역시 북구 서변동(동서변네거리 부근),4,4,1,1,2,0,128.5984149,35.92105811,"{""type"":""Polygon"",""coordinates"":[[[128.60021151,35.92105811],[128.60017698,35.92077426],[128.60007475,35.92050132],[128.59990872,35.92024977],[128.59968529,35.92002929],[128.59941303,35.91984834],[128.59910242,35.91971389],[128.59876538,35.91963109],[128.59841488,35.91960314],[128.59806437,35.91963109],[128.59772734,35.91971389],[128.59741672,35.91984834],[128.59714447,35.92002929],[128.59692103,35.92024977],[128.59675501,35.92050132],[128.59665277,35.92077426],[128.59661825,35.92105811],[128.59665277,35.92134195],[128.59675501,35.92161489],[128.59692103,35.92186643],[128.59714447,35.92208691],[128.59741672,35.92226785],[128.59772734,35.9224023],[128.59806437,35.9224851],[128.59841488,35.92251305],[128.59876538,35.9224851],[128.59910242,35.9224023],[128.59941303,35.92226785],[128.59968529,35.92208691],[128.59990872,35.92186643],[128.60007475,35.92161489],[128.60017698,35.92134195],[128.60021151,35.92105811]]]}"
6315829,2017050,2723010600,27230011  ,대구광역시 북구11,대구광역시 북구 침산동(북침산네거리 부근),4,4,0,3,1,0,128.5895855,35.89181119,"{""type"":""Polygon"",""coordinates"":[[[128.5913821,35.89181119],[128.59134758,35.89152724],[128.59124534,35.8912542],[128.59107931,35.89100256],[128.59085588,35.890782],[128.59058362,35.89060098],[128.59027301,35.89046648],[128.58993597,35.89038365],[128.58958547,35.89035569],[128.58923496,35.89038365],[128.58889793,35.89046648],[128.58858732,35.89060098],[128.58831506,35.890782],[128.58809163,35.89100256],[128.5879256,35.8912542],[128.58782336,35.89152724],[128.58778884,35.89181119],[128.58782336,35.89209515],[128.5879256,35.89236819],[128.58809163,35.89261982],[128.58831506,35.89284038],[128.58858732,35.89302139],[128.58889793,35.89315589],[128.58923496,35.89323871],[128.58958547,35.89326668],[128.58993597,35.89323871],[128.59027301,35.89315589],[128.59058362,35.89302139],[128.59085588,35.89284038],[128.59107931,35.89261982],[128.59124534,35.89236819],[128.59134758,35.89209515],[128.5913821,35.89181119]]]}"
6315830,2017050,2723011000,27230012  ,대구광역시 북구12,대구광역시 북구 대현동(경대교동편 부근),4,5,0,1,4,0,128.6015249,35.88631208,"{""type"":""Polygon"",""coordinates"":[[[128.60332155,35.88631208],[128.60328703,35.88602811],[128.60318479,35.88575505],[128.60301876,35.88550339],[128.60279533,35.88528281],[128.60252307,35.88510179],[128.60221246,35.88496727],[128.60187542,35.88488444],[128.60152492,35.88485647],[128.60117441,35.88488444],[128.60083738,35.88496727],[128.60052676,35.88510179],[128.60025451,35.88528281],[128.60003107,35.88550339],[128.59986505,35.88575505],[128.59976281,35.88602811],[128.59972829,35.88631208],[128.59976281,35.88659605],[128.59986505,35.88686911],[128.60003107,35.88712076],[128.60025451,35.88734134],[128.60052676,35.88752236],[128.60083738,35.88765687],[128.60117441,35.8877397],[128.60152492,35.88776767],[128.60187542,35.8877397],[128.60221246,35.88765687],[128.60252307,35.88752236],[128.60279533,35.88734134],[128.60301876,35.88712076],[128.60318479,35.88686911],[128.60328703,35.88659605],[128.60332155,35.88631208]]]}"
6315832,2017050,2723010200,27230013  ,대구광역시 북구13,대구광역시 북구 칠성동2가(광진직물 부근),4,4,0,1,1,2,128.5911859,35.88548631,"{""type"":""Polygon"",""coordinates"":[[[128.59298253,35.88548631],[128.59294801,35.88520233],[128.59284577,35.88492927],[128.59267975,35.88467761],[128.59245631,35.88445703],[128.59218406,35.884276],[128.59187344,35.88414149],[128.59153641,35.88405865],[128.5911859,35.88403068],[128.5908354,35.88405865],[128.59049836,35.88414149],[128.59018775,35.884276],[128.58991549,35.88445703],[128.58969206,35.88467761],[128.58952603,35.88492927],[128.58942379,35.88520233],[128.58938927,35.88548631],[128.58942379,35.88577028],[128.58952603,35.88604335],[128.58969206,35.886295],[128.58991549,35.88651558],[128.59018775,35.8866966],[128.59049836,35.88683111],[128.5908354,35.88691394],[128.5911859,35.88694191],[128.59153641,35.88691394],[128.59187344,35.88683111],[128.59218406,35.8866966],[128.59245631,35.88651558],[128.59267975,35.886295],[128.59284577,35.88604335],[128.59294801,35.88577028],[128.59298253,35.88548631]]]}"
6315833,2017050,2723010600,27230014  ,대구광역시 북구14,대구광역시 북구 침산동(오봉오거리 부근),4,4,0,0,4,0,128.5851028,35.89035234,"{""type"":""Polygon"",""coordinates"":[[[128.58689941,35.89035234],[128.58686489,35.89006838],[128.58676265,35.88979533],[128.58659662,35.88954369],[128.58637319,35.88932312],[128.58610093,35.88914211],[128.58579032,35.8890076],[128.58545328,35.88892477],[128.58510278,35.8888968],[128.58475227,35.88892477],[128.58441524,35.8890076],[128.58410462,35.88914211],[128.58383237,35.88932312],[128.58360894,35.88954369],[128.58344291,35.88979533],[128.58334067,35.89006838],[128.58330615,35.89035234],[128.58334067,35.8906363],[128.58344291,35.89090934],[128.58360894,35.89116098],[128.58383237,35.89138154],[128.58410462,35.89156255],[128.58441524,35.89169706],[128.58475227,35.89177988],[128.58510278,35.89180785],[128.58545328,35.89177988],[128.58579032,35.89169706],[128.58610093,35.89156255],[128.58637319,35.89138154],[128.58659662,35.89116098],[128.58676265,35.89090934],[128.58686489,35.8906363],[128.58689941,35.89035234]]]}"
