시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,lat,lon
수원시,장안고등학교,Jangan High School ,200000147,1093,노변정류장,경기도 수원시,,37.2923333,126.9948
수원시,장안공원,Jangan Park,200000189,1260,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2885,127.0130667
수원시,장안공원,Jangan Park,200000183,1259,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2886667,127.01285
수원시,장안구청,Jangan-gu Office ,200000310,1286,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3034,127.0112333
수원시,장안구청,Jangan-gu Office ,200000311,1283,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3036833,127.0111333
수원시,장안등기소(마을),Jangan Registry Office (Maeul),200000333,1306,노변정류장,경기도 수원시,,37.2975,126.98305
수원시,장안등기소.성우아파트,"Jangan Registry Office, Sungwoo Apartment ",200000100,1047,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2963167,126.9834167
수원시,장안등기소.성우아파트,"Jangan Registry Office, Sungwoo Apartment ",200000107,1046,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2962833,126.9837667
수원시,장안문,Janganmun,200000139,1143,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2902833,127.0133667
수원시,장안문,Janganmun ,200000166,1161,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2901667,127.01585
수원시,장안문,Janganmun,200000177,1151,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2901333,127.0154333
수원시,장안문.느림보타운,"Janganmun, Neurimbo Town",200000188,1139,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2913167,127.0126
수원시,장안문.수원전통문화관,"Janganmun, Suwon Traditional Cultural Center",200000205,3144,노변정류장,경기도 수원시,,37.28675,127.0153667
수원시,장안지하차도.수원KT위즈파크,"Jangan Underpass, Suwon KT Wiz Park",200000200,1238,노변정류장,경기도 수원시,,37.3020167,127.0081167
수원시,전원아파트.한라녹턴아파트,"Jeonwon Apartment, Halla Apartment",201000075,2199,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2543833,127.0156
수원시,전원아파트.한라녹턴아파트,"Jeonwon Apartment, Halla Apartment",201000074,2198,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.25445,127.0153
수원시,점터마을,Jeomteo Maeul ,200000255,1242,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2890333,126.97725
수원시,정자2동주민센터,Jeongja 2-dong Community Center,200000044,1111,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.29455,127.0003333
수원시,정자2동주민센터.수성고등학교,"Jeongja 2-dong Community Center, Susung High School",200000039,1112,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2939833,127.0005
수원시,정자3동주민센터.정자동중심상가,"Jeongja 3-dong Community Center, Jeongja-dong Shoppping Center",200000111,1084,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2953833,126.9933833
수원시,정자3동주민센터.정자동중심상가,"Jeongja 3-dong Community Center, Jeongja-dong Shopping Center",200000096,1085,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2949167,126.9932167
수원시,정자동성당,Jeongja-dong Catholic Church ,200000022,1058,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3100167,126.9851167
수원시,정자사거리,Jeongja Sageori,200000038,1119,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2909833,127.00285
수원시,정자사거리.수성고등학교,"Jeongja Sageori, Susung High School ",200000045,1118,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2921,127.00225
수원시,정자종합시장,Jeongja Market,200000095,1117,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2898833,127.0014167
수원시,정자종합시장,Jeongja Market,200000115,1116,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2901333,127.00135
수원시,정자초교사거리,Jungja Elementary School Sageori,200000265,1240,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3011333,126.997
수원시,정자초교사거리,Jungja Elementary School Sageori,200000134,1099,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3005167,126.9967
수원시,정조사거리,Jeongjo Sageori,201000087,2186,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2630167,127.0126667
수원시,정조사거리,Jeongjo Sageori ,201000083,2187,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2626833,127.0128
수원시,정천초등학교.천천푸르지오,"Jungchun Elementary School, Cheoncheon Prugio",200000286,1264,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2914833,126.9829667
수원시,정천초등학교.천천푸르지오,"Jungchun Elementary School, Cheoncheon Prugio",200000287,1267,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2913333,126.9835167
수원시,제일교회,Jeil Church ,202000158,3233,노변정류장,경기도 수원시,,37.2790333,127.0228667
수원시,조원1동,Jowon 1-dong,200000049,1147,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3022833,127.0143
수원시,조원2동주민센터,Jowon 2-dong Community Center,200000059,1137,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3047,127.01215
수원시,조원고등학교,Jowon High School ,200000245,1249,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3059833,127.01445
수원시,조원고등학교,Jowon High School ,200000246,1237,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3062333,127.0145833
수원시,조원뉴타운,Jowon New Town ,200000047,1170,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3044167,127.0179667
수원시,조원동,Jowon-dong,200000058,1146,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3021167,127.0141667
수원시,조원시장,Jowon Market,200000279,1254,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3008,127.0158
수원시,조원시장,Jowon Market,200000278,1255,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.3009333,127.0159667
수원시,조원시장입구,Jowon Market,200000051,1169,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.2993,127.01785
수원시,조원시장입구,Jowon Market,200000056,1168,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.2993833,127.0175
수원시,조원주공아파트,Jowon Jugong Apartment,200000335,1308,노변정류장,경기도 수원시,,37.3043333,127.0172333
수원시,주상아파트,Jusang Apartment ,200000382,1355,노변정류장,경기도 수원시,,37.3029333,126.9716833
수원시,주상아파트,Jusang Apartment ,200000381,1354,노변정류장,경기도 수원시,,37.3030167,126.9717333
수원시,중부경찰서,Jungbu Post Office ,200000020,1101,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2971167,126.9969833
수원시,중소기업은행,IMK Bank ,202000011,3097,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.26635,127.0333833
수원시,중앙병원,Jungang Hospital ,201000386,2887,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2608167,127.0213167
수원시,중앙병원,Jungang Hospital ,201000387,2886,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2600167,127.0230833
수원시,중앙부동산,Jungang Real Estate,201000514,,노변정류장,경기도 수원시,,37.2790667,126.9727667
수원시,중앙부동산,Jungang Real Estate,201000515,,노변정류장,경기도 수원시,,37.27905,126.9729167
수원시,중앙요양원,Jungang Seniors Healthcare Center,201000565,,노변정류장,경기도 수원시,,37.2333167,126.9837333
수원시,중앙요양원,Jungang Seniors Healthcare Center,201000564,,노변정류장,경기도 수원시,,37.23345,126.9840333
수원시,중앙전업사,Electrical Supply Store,202000133,3208,노변정류장,경기도 수원시,,37.2661,127.0213667
수원시,지동새마을금고,Ji-dong Community Credit Cooperative,202000157,3232,노변정류장,경기도 수원시,,37.2775667,127.01985
수원시,지동시장,Jidong Market,202000140,3215,노변정류장,경기도 수원시,,37.2771833,127.0192833
수원시,지동주민센터,Ji-dong Community Center,202000154,3229,노변정류장,경기도 수원시,,37.2818667,127.0288333
수원시,지동초교,Jidong Elementary School,202000135,3210,노변정류장,경기도 수원시,,37.2770167,127.0238167
수원시,지동초교,Jidong Elementary School,202000129,3204,노변정류장,경기도 수원시,,37.2774833,127.0236333
수원시,지역난방공사.신나무실쌍용아파트,District Heating Corporation ,203000052,4190,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2564333,127.0659167
수원시,지역난방공사.신나무실쌍용아파트,"District Heating Corporation, Sinnamusil Ssangyong Apartment ",203000050,4189,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2566167,127.0661833
수원시,지지대교차로,Hyohaeng Park,200000074,1220,노변정류장,경기도 수원시,경기도 수원시 장안구 파장동,37.3187667,126.9884
수원시,지지대교차로,Hyohaeng Park,200000148,1067,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.3182167,126.98785
수원시,진우아파트,Jinu Apartment ,202000156,3231,노변정류장,경기도 수원시,,37.2805833,127.0256667
수원시,진우아파트,Jinu Apartment ,202000159,3234,노변정류장,경기도 수원시,,37.2804333,127.0257333
수원시,진흥.천천푸르지오아파트,Jinheung/ Cheoncheon Prugio Apartment ,200000229,3155,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2901333,126.9842167
수원시,진흥아파트,Jinheung Apartment ,200000214,3150,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2894833,126.9850667
수원시,진흥아파트,Jinheung Apartment ,200000213,3149,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2890667,126.9851333
수원시,짬뽕타임,Jjamppong Time,202000142,3217,노변정류장,경기도 수원시,,37.2818333,127.0329667
수원시,창룡문,Changnyongmun,202000066,3073,노변정류장,경기도 수원시,경기도 수원시 팔달구 우만동,37.2859167,127.0271
수원시,창룡문,Changnyongmun,202000067,3072,노변정류장,경기도 수원시,경기도 수원시 팔달구 우만동,37.2866333,127.0270833
수원시,창룡문.연무대,"Changnyongmun, Yeonmudae",202000055,3066,노변정류장,경기도 수원시,경기도 수원시 팔달구 남수동,37.2872167,127.0241833
수원시,창룡문.연무대,"Changnyongmun, Yeonmudae",202000060,3067,노변정류장,경기도 수원시,경기도 수원시 팔달구 매향동,37.2881167,127.0242833
수원시,창룡문사거리(경유),,274196242,,,,,37.28975,127.0248333
수원시,창룡문사거리(경유),,277103366,,,,,37.2898333,127.0246333
수원시,창현고교.아주대학교.유신고교,"Changhyun High School, Ajou University, Yushin High School ",202000061,3125,노변정류장,경기도 수원시,경기도 수원시 팔달구 우만동,37.2805333,127.04215
수원시,창현고교.아주대학교.유신고교,"Changhyun High School, Ajou University, Yushin High School ",202000039,3124,노변정류장,경기도 수원시,경기도 수원시 팔달구 우만동,37.2808333,127.0421167
수원시,창현고후문,,202508380,,,,,37.28605,127.0424833
수원시,천록아파트,Cheonrok Apartment ,200000404,1377,노변정류장,경기도 수원시,,37.2977833,126.97375
수원시,천록아파트,Cheonrok Apartment ,200000403,1376,노변정류장,경기도 수원시,,37.2976667,126.97375
수원시,천일초교,Cheonil Elementary School,200000105,1027,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.3000667,126.9779667
수원시,천천래미안,Cheoncheon Raemian,200000289,1265,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2972,126.9784167
수원시,천천래미안,Cheoncheon Raemian Apartment,200000288,1269,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2971,126.9782167
수원시,천천중.고등학교,Cheoncheon Middle & High School ,200000375,1348,노변정류장,경기도 수원시,,37.2999667,126.98365
수원시,천천중학교,Cheoncheon Middle School ,200000101,1039,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2991333,126.9821
수원시,천천중학교후문,Cheoncheon Middle School Back Gate,200000377,1350,노변정류장,경기도 수원시,,37.3003167,126.9800333
수원시,천천초교.천천고교,Cheonchheon Elementary & High School,200000106,1040,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2990167,126.9824333
수원시,천천푸르지오,Cheoncheon Prugio Apartment ,200000199,1042,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2904667,126.9830667
수원시,천천푸르지오125동,Cheoncheon Prugio Apartment # 125,200000415,1388,노변정류장,경기도 수원시,,37.2924833,126.9792833
수원시,천천푸르지오125동,Cheoncheon Prugio Apartment # 125,200000414,1387,노변정류장,경기도 수원시,,37.2925167,126.9791333
수원시,천천푸르지오북문,Cheoncheon Prugio Apartment North Gate,200000410,1383,노변정류장,경기도 수원시,,37.294,126.9789
수원시,천천푸르지오북문,Cheoncheon Prugio Apartment North Gate,200000412,1385,노변정류장,경기도 수원시,,37.2941,126.9789833
수원시,천천푸르지오상가,Cheoncheon Prugio Apartment ,200000299,1277,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2944667,126.9807833
수원시,천천푸르지오상가,Cheoncheon Prugio Apartment ,200000300,1278,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2943167,126.9805667
수원시,천천푸르지오서문,Cheoncheon Prugio Apartment West Gate,200000418,1391,노변정류장,경기도 수원시,,37.2895167,126.9786167
수원시,천천푸르지오서문,Cheoncheon Prugio Apartment West Gate,200000419,1392,노변정류장,경기도 수원시,,37.28965,126.9786667
수원시,청구1차아파트,Cheonggu 1-Cha Apartment ,201000130,2081,노변정류장,경기도 수원시,경기도 수원시 권선구 오목천동,37.2402167,126.9693667
수원시,청구1차아파트,Cheonggu Apartment ,201000152,2082,노변정류장,경기도 수원시,경기도 수원시 권선구 오목천동,37.2399667,126.9679833
수원시,청구아파트,Cheonggu Apartment ,201000169,2111,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2848,126.9765833
수원시,청구아파트,Cheonggu Apartment ,201000505,,노변정류장,경기도 수원시,,37.2850667,126.9762333
수원시,청구아파트후문,Cheonggu Apartment Back Gate,201000504,,노변정류장,경기도 수원시,,37.2864833,126.9780167
수원시,청명대우아파트,Cheongmyeong Daewoo Apartment,203000106,4155,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2604667,127.0757833
수원시,청명대우아파트,Cheongmyeong Daewoo Apartment,203000004,4153,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2606,127.0752333
수원시,청명마을4단지,Cheongmyeong Maeul 4-danji,203000362,4349,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2567667,127.0798333
수원시,청명역1번출구.청명산,"Cheongmyeong Station Exit 1, Cheongmyeongsan",203000121,4162,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2604667,127.0802167
수원시,청명역3번출구,Cheongmyeong Station Exit 3,203000122,4160,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2588,127.0786333
수원시,청명역4번출구,Cheongmyeong Station Exit 4,203000075,4157,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2582833,127.07745
수원시,청명역6번출구.황골주공1단지,"Cheongmyeong Station Exit 6, Hwanggol Jugong Apartment 1-danji",203000076,4161,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.26055,127.0795833
수원시,청명역사거리,Cheongmyeong Station  Sageori,203000363,4350,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2595167,127.0798333
수원시,청소년문화센터,Youth Cultural Center,202000079,3113,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2750333,127.0373167
수원시,청소년문화센터,Youth Cultural Center,202000013,3109,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2745167,127.03665
수원시,청솔주공아파트.효천초등학교,Chungsol Jugong Apatment ,200000284,1272,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2922333,126.9877167
수원시,청솔한라아파트.롯데마트,"Chungsol Halla Apartment, Lotte Mart",200000322,1296,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2935,126.9831333
수원시,청솔한라아파트.롯데마트,"Chungsol Halla Apartment, Lotte Mart",200000327,1301,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2953333,126.9836167
수원시,청와.쌍용.그대가센트럴파크아파트,"Cheongwa, Ssangyong, Geudaega Central Park Apartment ",203000155,4070,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2424833,127.0554167
수원시,청와아파트,Cheongwa Apartment ,203000376,4362,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2415667,127.0528667
수원시,청해수산,Cheonghaesusan ,201000510,,노변정류장,경기도 수원시,,37.2826,126.9721
수원시,청해수산,Cheonghaesusan ,201000511,,노변정류장,경기도 수원시,,37.2825167,126.9722833
수원시,체육고교.신안아파트,"Sports High School, Shinan Apartment ",200000070,1025,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.30305,126.9755
수원시,축산물유통센터.수원아이파크4단지,"Livestock Wholesale and Distribution Center, Suwon I-Park Apartment 4-danji",201000234,2249,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.24085,127.0282833
수원시,축산물유통센터입구,Livestock Wholesale and Distribution Center,201000144,2254,노변정류장,경기도 수원시,경기도 수원시 권선구 곡반정동,37.2407,127.0287
수원시,칠보마을5단지,Chilbo Maeul 5-danji,201000419,2920,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.2728,126.9413833
수원시,칠보마을5단지,Chilbo Maeul 5-danji,201000418,2919,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.2727833,126.9416
수원시,칠보마을5단지.가온마을3단지,"Chilbo Maeul 5-danji, Gaon Maeul 3-danji",201000413,2912,노변정류장,경기도 수원시,,37.2741,126.9403667
수원시,칠보마을5단지.가온마을3단지,"Chilbo Maeul 5-danji, Gaon Maeul 3-danji",201000412,2911,노변정류장,경기도 수원시,,37.2743,126.9409333
수원시,칠보마을6단지.LG빌리지1차아파트,"Chilbo Maeul 6-danji, LG Village Apartment 1-cha",201000245,2004,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.2699333,126.9386333
수원시,칠보마을7단지,Chilbo Maeul 7-danji ,201000416,2915,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2681667,126.9426667
수원시,칠보마을7단지,Chilbo Maeul 7-danji ,201000417,2916,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.26935,126.9430667
수원시,칠보마을8단지,Chilbo Maeul 8-danji ,201000149,2026,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.2737667,126.947
수원시,칠보산입구,Chilbosan,201000338,2833,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2634667,126.94275
수원시,칠보쌍용아파트,Chilbo Ssangyong Apartment,201000455,2947,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2680167,126.95125
수원시,칠보쌍용아파트,Chilbo Ssangyong Apartment,201000247,2030,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2674833,126.9514667
수원시,칠보쌍용아파트,Chilbo Ssangyong Apartment ,201000177,2031,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2673333,126.9515667
수원시,칠보쌍용아파트,Chilbo Ssangyong Apartment ,201000096,2028,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2678,126.9513167
수원시,칠보입구,Chilbo,201000250,2045,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2712167,126.96075
수원시,칠보입구,Chilbo ,201000174,2046,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2715167,126.9609
수원시,칠보입구,Chilbo,201000101,2042,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.2726167,126.96
수원시,칠보입구,Chilbo,201000146,2041,노변정류장,경기도 수원시,경기도 수원시 권선구 금곡동,37.27295,126.9589667
수원시,칠보중학교.칠보고등학교,Chilbo Middle & High School ,201000150,2023,노변정류장,경기도 수원시,,37.2739667,126.9447833
수원시,칠보중학교.칠보고등학교,Chilbo Middle & High School ,201000099,2024,노변정류장,경기도 수원시,,37.2741333,126.9448
수원시,칠보초등학교,Chilbo Elementary School ,201000094,2037,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2687833,126.9561
수원시,칠보초등학교,Chilbo Elementary School ,201000378,2877,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2688167,126.9550167
수원시,코오롱아파트,Kolon Apartment ,202000125,3200,노변정류장,경기도 수원시,,37.2839833,126.9826833
수원시,큰갓띠,Keungatti,201000073,2027,노변정류장,경기도 수원시,경기도 수원시 권선구 입북동,37.2947333,126.9512
수원시,큰갓띠,Keungatti,201000371,2870,노변정류장,경기도 수원시,경기도 수원시 권선구 입북동,37.2946333,126.9512833
수원시,탑골1길,Tapgol 1-gil ,201000135,2114,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2691,126.97765
수원시,탑골1길,Tapgol 1-gil ,201000138,2113,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2693833,126.9773
수원시,탑동사거리,Tap-dong Sageori,201000134,2125,노변정류장,경기도 수원시,,37.2689167,126.97975
수원시,탑동우방아파트,Tap-dong Woobang Apartment ,201000218,2095,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2686833,126.9715833
수원시,탑동우방아파트,"Tap-dong, Woobang Apartment ",201000217,2093,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2687833,126.9711833
수원시,탑동입구,Tapdong,201000139,2123,노변정류장,경기도 수원시,,37.269,126.9798833
수원시,탑동체육관,Tapdong Stadium ,201000526,,노변정류장,경기도 수원시,,37.2726333,126.9744
수원시,탑동초등학교.삼성아파트,"Tabdong Elementary School, Samsung Apartment ",201000252,2099,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2753167,126.9739667
수원시,탑동초등학교.삼성아파트,"Tabdong Elementary School, Samsung Apartment ",201000172,2103,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2752167,126.9745833
수원시,태장고등학교,Taejang High School,203000014,4083,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2492833,127.05835
수원시,태장고등학교,Taejang High School ,203000010,4084,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.24955,127.0581667
수원시,태장면고개,Taejang-myeon Gogae,201000206,2218,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2643833,127.0203833
수원시,태장면고개,Taejang-myeon Gogae,201000289,3061,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2647333,127.0198
수원시,태장사거리,Taejang Sageori,203000409,3274,노변정류장,경기도 수원시,,37.2392167,127.0564167
수원시,태장중학교,Taejang Middle School,203000416,4403,노변정류장,경기도 수원시,,37.2493,127.0656667
수원시,태장중학교,Taejang Middle School,203000417,4404,노변정류장,경기도 수원시,,37.2487833,127.0669
수원시,태장초등학교,Taejang Elementary School,203000149,4069,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.24085,127.0553333
수원시,태평양화학.삼성전자입구,"AMOREPACIFIC Group, Samsung Electronics ",203000119,4123,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2689667,127.0665667
수원시,태평양화학.삼성전자입구,"AMOREPACIFIC Group, Samsung Electronics ",203000079,4124,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2685667,127.0666833
수원시,터미널고가차로진입(경유),,277100457,,,,,37.2491667,127.02245
수원시,터미널사거리(경유),,277102455,,,,,37.2497833,127.0186833
수원시,파밀리에(아).인계동주민센터,"Familie, Ingye-dong Community Center",202000024,3065,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.26965,127.0215167
수원시,파밀리에(아).인계동주민센터,"Familie, Ingye-dong Community Center",202000025,3064,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2696667,127.0224
수원시,파장동북부버스차고지(경유),,277103055,,,,,37.3217333,126.9891833
수원시,파장동북부차고지,Pajang-dong Bukbu Garage,200000298,1280,노변정류장,경기도 수원시,경기도 수원시 장안구 파장동,37.3202333,126.9886
수원시,파장동차고지(경유),,277103057,,,,,37.3198833,126.9884
수원시,파장시장.효자문사거리,"Pajang Market, Hyojamun Sageori ",200000117,1077,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3063,126.9909
수원시,파장시장입구,Pajang Market,200000131,1217,노변정류장,경기도 수원시,경기도 수원시 장안구 파장동,37.3065167,126.99205
수원시,파장시장입구,Pajang Market,200000126,1080,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3066667,126.9915667
수원시,파장천사거리(경유),,277102808,,,,,37.3090167,126.9954167
수원시,파장천사거리(경유),,277102807,,,,,37.30875,126.9952833
수원시,파장초등학교.SKC,"Pajang Elementary School, SKC",200000118,1221,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3079333,126.9897833
수원시,팔달구청.수원화성박물관,"Paldal-gu Office, Suwon Hwaseong Museum ",202000058,3060,노변정류장,경기도 수원시,경기도 수원시 팔달구 매향동,37.2819833,127.0189333
수원시,팔달구청.수원화성박물관,"Paldal-gu Office, Suwon Hwaseong Museum",202000057,3059,노변정류장,경기도 수원시,경기도 수원시 팔달구 남수동,37.2817167,127.0188333
수원시,팔달구청.화성행궁.수원성지,"Paldal-gu Office, Hwaseonghaenggung, Suwonseongji",200000206,3050,노변정류장,경기도 수원시,경기도 수원시 팔달구 북수동,37.28375,127.0163333
수원시,팔달문,Paldalmun,202000097,3143,노변정류장,경기도 수원시,경기도 수원시 팔달구 팔달로3가,37.2771333,127.0170333
수원시,팔달문,Paldalmun,202000047,3133,노변정류장,경기도 수원시,경기도 수원시 팔달구 팔달로3가,37.27735,127.0162167
수원시,팔달문,Paldalmun,202000030,3056,노변정류장,경기도 수원시,경기도 수원시 팔달구 팔달로2가,37.2776833,127.0172667
수원시,팔달문.수원백병원,"Paldalmun, Inje University Paik Hospital ",202000028,3051,노변정류장,경기도 수원시,,37.2787833,127.01655
수원시,팔달문.이안과,"Paldalmun, ",202000029,3054,노변정류장,경기도 수원시,,37.27995,127.0167833
수원시,평동,Pyeong-dong,201000068,2152,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.25945,126.9944167
수원시,평동,Pyeong-dong,201000060,2151,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2589667,126.9942167
수원시,평동로(경유),,277103128,,,,,37.2616167,126.9995333
수원시,평동행정복지센터,Pyeongdong Community Center,201000067,2149,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2581167,126.9932667
수원시,평동행정복지센터,Pyeong-dong Community Center,201000061,2150,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2580667,126.9934167
수원시,평생교육학습관.남수원중학교,"Lifelong Education Center, Namsuwon Middle School ",201000210,2267,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.25175,127.03495
수원시,평생교육학습관.남수원중학교.온수골,"Lifelong Education Center, Namsuwon Middle School, Onsugol",201000209,2266,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2509667,127.0340333
수원시,푸른지대,Pureunjidae,201000133,2126,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.26595,126.9811833
수원시,푸른지대,Pureunjidae,201000140,2127,노변정류장,경기도 수원시,경기도 수원시 권선구 서둔동,37.2661167,126.9813167
수원시,풍림아파트,Poonglim Apartment,200000090,1083,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.29885,126.9920333
수원시,풍림아파트,Poonglim Apartment ,203000173,4128,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2452333,127.0678667
수원시,풍림아파트,Poonglim Apartment ,200000091,1081,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2986667,126.9920333
